Năm,Tháng,Nhóm hàng,Chỉ số tiêu dùng
2021,7,Trong đó: Dịch vụ giáo dục,100.00
2021,7,Trong đó: Dịch vụ y tế,100.00
2021,7,"Văn hóa, giải trí và du lịch",99.90
2021,7,Ăn uống ngoài gia đình,100.11
2021,7,Đồ uống và thuốc lá,100.18
2021,8,Bưu chính viễn thông,99.95
2021,8,Chỉ số giá tiêu dùng,100.25
2021,8,Chỉ số giá vàng,99.51
2021,8,Chỉ số đô la Mỹ,99.56
2021,8,Giao thông,99.94
2021,8,Giáo dục,100.04
2021,8,Hàng hoá và dịch vụ khác,100.00
2021,8,Hàng ăn và dịch vụ ăn uống,100.74
2021,8,Lương thực,100.69
2021,8,"May mặc, mũ nón, giày dép",99.97
2021,8,Nhà ở và vật liệu xây dựng,100.00
2021,8,"Phương tiện đi lại, bưu điện",
2021,8,Thiết bị và đồ dùng gia đình,100.00
2021,8,Thuốc và dịch vụ y tế,100.02
2021,8,Thực phẩm,100.97
2021,8,Trong đó: Dịch vụ giáo dục,100.00
2021,8,Trong đó: Dịch vụ y tế,100.00
2021,8,"Văn hóa, giải trí và du lịch",99.97
2021,8,Ăn uống ngoài gia đình,100.19
2021,8,Đồ uống và thuốc lá,100.22
2021,9,Bưu chính viễn thông,99.94
2021,9,Chỉ số giá tiêu dùng,99.38
2021,9,Chỉ số giá vàng,100.00
2021,9,Chỉ số đô la Mỹ,99.52
2021,9,Giao thông,99.84
2021,9,Giáo dục,97.11
2021,9,Hàng hoá và dịch vụ khác,100.02
2021,9,Hàng ăn và dịch vụ ăn uống,99.84
2021,9,Lương thực,100.12
2021,9,"May mặc, mũ nón, giày dép",100.02
2021,9,Nhà ở và vật liệu xây dựng,98.01
2021,9,"Phương tiện đi lại, bưu điện",
2021,9,Thiết bị và đồ dùng gia đình,100.09
2021,9,Thuốc và dịch vụ y tế,100.03
2021,9,Thực phẩm,99.70
2021,9,Trong đó: Dịch vụ giáo dục,96.65
2021,9,Trong đó: Dịch vụ y tế,100.00
2021,9,"Văn hóa, giải trí và du lịch",100.01
2021,9,Ăn uống ngoài gia đình,100.04
2021,9,Đồ uống và thuốc lá,100.17
2021,10,Bưu chính viễn thông,99.96
2021,10,Chỉ số giá tiêu dùng,99.80
2021,10,Chỉ số giá vàng,99.79
2021,10,Chỉ số đô la Mỹ,99.94
2021,10,Giao thông,102.51
2021,10,Giáo dục,100.25
2021,10,Hàng hoá và dịch vụ khác,100.12
2021,10,Hàng ăn và dịch vụ ăn uống,98.72
2021,10,Lương thực,99.83
2021,10,"May mặc, mũ nón, giày dép",100.13
2021,10,Nhà ở và vật liệu xây dựng,99.74
2021,10,"Phương tiện đi lại, bưu điện",
2021,10,Thiết bị và đồ dùng gia đình,100.06
2021,10,Thuốc và dịch vụ y tế,100.02
2021,10,Thực phẩm,97.95
2021,10,Trong đó: Dịch vụ giáo dục,100.22
2021,10,Trong đó: Dịch vụ y tế,100.00
2021,10,"Văn hóa, giải trí và du lịch",100.04
2021,10,Ăn uống ngoài gia đình,100.18
2021,10,Đồ uống và thuốc lá,100.19
2021,11,Bưu chính viễn thông,100.03
2021,11,Chỉ số giá tiêu dùng,100.32
2021,11,Chỉ số giá vàng,102.65
2021,11,Chỉ số đô la Mỹ,99.79
2021,11,Giao thông,103.11
2021,11,Giáo dục,99.08
2021,11,Hàng hoá và dịch vụ khác,100.25
2021,11,Hàng ăn và dịch vụ ăn uống,99.83
2021,11,Lương thực,100.22
2021,11,"May mặc, mũ nón, giày dép",100.25
2021,11,Nhà ở và vật liệu xây dựng,100.46
2021,11,"Phương tiện đi lại, bưu điện",
2021,11,Thiết bị và đồ dùng gia đình,100.19
2021,11,Thuốc và dịch vụ y tế,100.04
2021,11,Thực phẩm,99.60
2021,11,Trong đó: Dịch vụ giáo dục,98.94
2021,11,Trong đó: Dịch vụ y tế,100.00
2021,11,"Văn hóa, giải trí và du lịch",100.09
2021,11,Ăn uống ngoài gia đình,100.23
2021,11,Đồ uống và thuốc lá,100.33
2021,12,Bưu chính viễn thông,99.99
2021,12,Chỉ số giá tiêu dùng,99.82
2021,12,Chỉ số giá vàng,100.25
2021,12,Chỉ số đô la Mỹ,100.84
2021,12,Giao thông,98.29
2021,12,Giáo dục,99.57
2021,12,Hàng hoá và dịch vụ khác,100.14
2021,12,Hàng ăn và dịch vụ ăn uống,100.17
2021,12,Lương thực,100.36
2021,12,"May mặc, mũ nón, giày dép",100.22
2021,12,Nhà ở và vật liệu xây dựng,99.55
2021,12,"Phương tiện đi lại, bưu điện",
2021,12,Thiết bị và đồ dùng gia đình,100.17
2021,12,Thuốc và dịch vụ y tế,100.02
2021,12,Thực phẩm,100.15
2021,12,Trong đó: Dịch vụ giáo dục,99.50
2021,12,Trong đó: Dịch vụ y tế,100.01
2021,12,"Văn hóa, giải trí và du lịch",100.05
2021,12,Ăn uống ngoài gia đình,100.16
2021,12,Đồ uống và thuốc lá,100.20
2022,1,Bưu chính viễn thông,99.97
2022,1,Chỉ số giá tiêu dùng,100.19
2022,1,Chỉ số giá vàng,101.08
2022,1,Chỉ số đô la Mỹ,99.68
2022,1,Giao thông,101.18
2022,1,Giáo dục,100.03
2022,1,Hàng hoá và dịch vụ khác,100.39
2022,1,Hàng ăn và dịch vụ ăn uống,100.00
2022,1,Lương thực,100.08
2022,1,"May mặc, mũ nón, giày dép",100.26
2022,1,Nhà ở và vật liệu xây dựng,100.07
2022,1,"Phương tiện đi lại, bưu điện",
2022,1,Thiết bị và đồ dùng gia đình,100.18
2022,1,Thuốc và dịch vụ y tế,100.03
2022,1,Thực phẩm,99.91
2022,1,Trong đó: Dịch vụ giáo dục,100.01
2022,1,Trong đó: Dịch vụ y tế,100.00
2022,1,"Văn hóa, giải trí và du lịch",100.16
2022,1,Ăn uống ngoài gia đình,100.18
2022,1,Đồ uống và thuốc lá,100.57
2022,2,Bưu chính viễn thông,99.96
2022,2,Chỉ số giá tiêu dùng,101.00
2022,2,Chỉ số giá vàng,101.85
2022,2,Chỉ số đô la Mỹ,99.72
2022,2,Giao thông,102.35
2022,2,Giáo dục,100.51
2022,2,Hàng hoá và dịch vụ khác,100.22
2022,2,Hàng ăn và dịch vụ ăn uống,101.54
2022,2,Lương thực,100.35
2022,2,"May mặc, mũ nón, giày dép",100.07
2022,2,Nhà ở và vật liệu xây dựng,100.92
2022,2,"Phương tiện đi lại, bưu điện",
2022,2,Thiết bị và đồ dùng gia đình,100.19
2022,2,Thuốc và dịch vụ y tế,100.03
2022,2,Thực phẩm,101.69
2022,2,Trong đó: Dịch vụ giáo dục,100.56
2022,2,Trong đó: Dịch vụ y tế,100.00
2022,2,"Văn hóa, giải trí và du lịch",100.51
2022,2,Ăn uống ngoài gia đình,101.68
2022,2,Đồ uống và thuốc lá,100.37
2022,3,Bưu chính viễn thông,100.02
2022,3,Chỉ số giá tiêu dùng,100.70
2022,3,Chỉ số giá vàng,104.51
2022,3,Chỉ số đô la Mỹ,100.64
2022,3,Giao thông,104.80
2022,3,Giáo dục,100.10
2022,3,Hàng hoá và dịch vụ khác,100.46
2022,3,Hàng ăn và dịch vụ ăn uống,99.73
2022,3,Lương thực,100.17
2022,3,"May mặc, mũ nón, giày dép",100.12
2022,3,Nhà ở và vật liệu xây dựng,101.49
2022,3,"Phương tiện đi lại, bưu điện",
2022,3,Thiết bị và đồ dùng gia đình,100.19
2022,3,Thuốc và dịch vụ y tế,100.06
2022,3,Thực phẩm,99.52
2022,3,Trong đó: Dịch vụ giáo dục,100.09
2022,3,Trong đó: Dịch vụ y tế,100.00
2022,3,"Văn hóa, giải trí và du lịch",100.21
2022,3,Ăn uống ngoài gia đình,100.08
2022,3,Đồ uống và thuốc lá,100.06
2022,4,Bưu chính viễn thông,99.88
2022,4,Chỉ số giá tiêu dùng,100.18
2022,4,Chỉ số giá vàng,100.73
2022,4,Chỉ số đô la Mỹ,100.07
2022,4,Giao thông,99.41
2022,4,Giáo dục,100.96
2022,4,Hàng hoá và dịch vụ khác,100.18
2022,4,Hàng ăn và dịch vụ ăn uống,99.95
2022,4,Lương thực,100.21
2022,4,"May mặc, mũ nón, giày dép",100.12
2022,4,Nhà ở và vật liệu xây dựng,100.58
2022,4,"Phương tiện đi lại, bưu điện",
2022,4,Thiết bị và đồ dùng gia đình,100.32
2022,4,Thuốc và dịch vụ y tế,100.03
2022,4,Thực phẩm,99.68
2022,4,Trong đó: Dịch vụ giáo dục,101.07
2022,4,Trong đó: Dịch vụ y tế,100.00
2022,4,"Văn hóa, giải trí và du lịch",101.16
2022,4,Ăn uống ngoài gia đình,100.51
2022,4,Đồ uống và thuốc lá,100.22
2022,5,Bưu chính viễn thông,100.01
2022,5,Chỉ số giá tiêu dùng,100.38
2022,5,Chỉ số giá vàng,99.48
2022,5,Chỉ số đô la Mỹ,100.65
2022,5,Giao thông,102.34
2022,5,Giáo dục,100.17
2022,5,Hàng hoá và dịch vụ khác,100.19
2022,5,Hàng ăn và dịch vụ ăn uống,100.27
2022,5,Lương thực,100.28
2022,5,"May mặc, mũ nón, giày dép",100.18
2022,5,Nhà ở và vật liệu xây dựng,99.87
2022,5,"Phương tiện đi lại, bưu điện",
2022,5,Thiết bị và đồ dùng gia đình,100.22
2022,5,Thuốc và dịch vụ y tế,100.03
2022,5,Thực phẩm,100.22
2022,5,Trong đó: Dịch vụ giáo dục,100.17
2022,5,Trong đó: Dịch vụ y tế,100.00
2022,5,"Văn hóa, giải trí và du lịch",100.74
2022,5,Ăn uống ngoài gia đình,100.40
2022,5,Đồ uống và thuốc lá,100.33
2022,6,Bưu chính viễn thông,99.84
2022,6,Chỉ số giá tiêu dùng,100.69
2022,6,Chỉ số giá vàng,98.86
2022,6,Chỉ số đô la Mỹ,100.72
2022,6,Giao thông,103.62
2022,6,Giáo dục,100.07
2022,6,Hàng hoá và dịch vụ khác,100.24
2022,6,Hàng ăn và dịch vụ ăn uống,100.80
2022,6,Lương thực,100.16
2022,6,"May mặc, mũ nón, giày dép",100.17
2022,6,Nhà ở và vật liệu xây dựng,99.99
2022,6,"Phương tiện đi lại, bưu điện",
2022,6,Thiết bị và đồ dùng gia đình,100.31
2022,6,Thuốc và dịch vụ y tế,100.04
2022,6,Thực phẩm,100.98
2022,6,Trong đó: Dịch vụ giáo dục,100.03
2022,6,Trong đó: Dịch vụ y tế,100.01
2022,6,"Văn hóa, giải trí và du lịch",100.52
2022,6,Ăn uống ngoài gia đình,100.65
2022,6,Đồ uống và thuốc lá,100.35
2022,7,Bưu chính viễn thông,100.26
2022,7,Chỉ số giá tiêu dùng,100.40
2022,7,Chỉ số giá vàng,97.61
2022,7,Chỉ số đô la Mỹ,100.62
2022,7,Giao thông,97.15
2022,7,Giáo dục,100.20
2022,7,Hàng hoá và dịch vụ khác,100.43
2022,7,Hàng ăn và dịch vụ ăn uống,101.37
2022,7,Lương thực,100.31
2022,7,"May mặc, mũ nón, giày dép",100.32
2022,7,Nhà ở và vật liệu xây dựng,100.49
2022,7,"Phương tiện đi lại, bưu điện",
2022,7,Thiết bị và đồ dùng gia đình,100.32
2022,7,Thuốc và dịch vụ y tế,100.05
2022,7,Thực phẩm,101.60
2022,7,Trong đó: Dịch vụ giáo dục,100.16
2022,7,Trong đó: Dịch vụ y tế,100.00
2022,7,"Văn hóa, giải trí và du lịch",100.79
2022,7,Ăn uống ngoài gia đình,101.28
2022,7,Đồ uống và thuốc lá,100.39
2022,8,Bưu chính viễn thông,99.99
2022,8,Chỉ số giá tiêu dùng,100.00
2022,8,Chỉ số giá vàng,99.10
2022,8,Chỉ số đô la Mỹ,100.18
2022,8,Giao thông,94.49
2022,8,Giáo dục,101.46
2022,8,Hàng hoá và dịch vụ khác,100.20
2022,8,Hàng ăn và dịch vụ ăn uống,101.05
2022,8,Lương thực,100.19
2022,8,"May mặc, mũ nón, giày dép",100.18
2022,8,Nhà ở và vật liệu xây dựng,100.26
2022,8,"Phương tiện đi lại, bưu điện",
2022,8,Thiết bị và đồ dùng gia đình,100.21
2022,8,Thuốc và dịch vụ y tế,100.09
2022,8,Thực phẩm,101.33
2022,8,Trong đó: Dịch vụ giáo dục,101.51
2022,8,Trong đó: Dịch vụ y tế,100.01
2022,8,"Văn hóa, giải trí và du lịch",100.43
2022,8,Ăn uống ngoài gia đình,100.73
2022,8,Đồ uống và thuốc lá,100.27
2022,9,Bưu chính viễn thông,99.96
2022,9,Chỉ số giá tiêu dùng,100.40
2022,9,Chỉ số giá vàng,98.29
2022,9,Chỉ số đô la Mỹ,100.53
2022,9,Giao thông,97.77
2022,9,Giáo dục,105.84
2022,9,Hàng hoá và dịch vụ khác,100.14
2022,9,Hàng ăn và dịch vụ ăn uống,100.18
2022,9,Lương thực,99.92
2022,9,"May mặc, mũ nón, giày dép",100.16
2022,9,Nhà ở và vật liệu xây dựng,100.94
2022,9,"Phương tiện đi lại, bưu điện",
2022,9,Thiết bị và đồ dùng gia đình,100.16
2022,9,Thuốc và dịch vụ y tế,100.03
2022,9,Thực phẩm,100.16
2022,9,Trong đó: Dịch vụ giáo dục,106.48
2022,9,Trong đó: Dịch vụ y tế,100.01
2022,9,"Văn hóa, giải trí và du lịch",100.03
2022,9,Ăn uống ngoài gia đình,100.32
2022,9,Đồ uống và thuốc lá,100.13
2022,10,Bưu chính viễn thông,99.94
2022,10,Chỉ số giá tiêu dùng,100.15
2022,10,Chỉ số giá vàng,100.50
2022,10,Chỉ số đô la Mỹ,101.84
2022,10,Giao thông,97.83
2022,10,Giáo dục,102.35
2022,10,Hàng hoá và dịch vụ khác,100.23
2022,10,Hàng ăn và dịch vụ ăn uống,100.13
2022,10,Lương thực,100.13
2022,10,"May mặc, mũ nón, giày dép",100.20
2022,10,Nhà ở và vật liệu xây dựng,100.69
2022,10,"Phương tiện đi lại, bưu điện",
2022,10,Thiết bị và đồ dùng gia đình,100.12
2022,10,Thuốc và dịch vụ y tế,100.06
2022,10,Thực phẩm,100.10
2022,10,Trong đó: Dịch vụ giáo dục,102.64
2022,10,Trong đó: Dịch vụ y tế,100.01
2022,10,"Văn hóa, giải trí và du lịch",100.06
2022,10,Ăn uống ngoài gia đình,100.21
2022,10,Đồ uống và thuốc lá,100.34
2022,11,Bưu chính viễn thông,99.98
2022,11,Chỉ số giá tiêu dùng,100.39
2022,11,Chỉ số giá vàng,101.82
2022,11,Chỉ số đô la Mỹ,102.91
2022,11,Giao thông,102.23
2022,11,Giáo dục,99.37
2022,11,Hàng hoá và dịch vụ khác,100.22
2022,11,Hàng ăn và dịch vụ ăn uống,99.93
2022,11,Lương thực,100.59
2022,11,"May mặc, mũ nón, giày dép",100.22
2022,11,Nhà ở và vật liệu xây dựng,100.97
2022,11,"Phương tiện đi lại, bưu điện",
2022,11,Thiết bị và đồ dùng gia đình,100.21
2022,11,Thuốc và dịch vụ y tế,100.06
2022,11,Thực phẩm,99.70
2022,11,Trong đó: Dịch vụ giáo dục,99.29
2022,11,Trong đó: Dịch vụ y tế,100.00
2022,11,"Văn hóa, giải trí và du lịch",100.21
2022,11,Ăn uống ngoài gia đình,100.22
2022,11,Đồ uống và thuốc lá,100.26
2022,12,Bưu chính viễn thông,99.96
2022,12,Chỉ số giá tiêu dùng,99.99
2022,12,Chỉ số giá vàng,100.45
2022,12,Chỉ số đô la Mỹ,97.40
2022,12,Giao thông,97.22
2022,12,Giáo dục,100.32
2022,12,Hàng hoá và dịch vụ khác,100.23
2022,12,Hàng ăn và dịch vụ ăn uống,100.15
2022,12,Lương thực,100.48
2022,12,"May mặc, mũ nón, giày dép",100.41
2022,12,Nhà ở và vật liệu xây dựng,100.66
2022,12,"Phương tiện đi lại, bưu điện",
2022,12,Thiết bị và đồ dùng gia đình,100.22
2022,12,Thuốc và dịch vụ y tế,100.08
2022,12,Thực phẩm,100.05
2022,12,Trong đó: Dịch vụ giáo dục,100.35
2022,12,Trong đó: Dịch vụ y tế,100.00
2022,12,"Văn hóa, giải trí và du lịch",100.09
2022,12,Ăn uống ngoài gia đình,100.26
2022,12,Đồ uống và thuốc lá,100.45
2023,1,Bưu chính viễn thông,100.00
2023,1,Chỉ số giá tiêu dùng,100.52
2023,1,Chỉ số giá vàng,100.51
2023,1,Chỉ số đô la Mỹ,97.95
2023,1,Giao thông,101.39
2023,1,Giáo dục,99.85
2023,1,Hàng hoá và dịch vụ khác,100.70
2023,1,Hàng ăn và dịch vụ ăn uống,100.82
2023,1,Lương thực,100.89
2023,1,"May mặc, mũ nón, giày dép",100.62
2023,1,Nhà ở và vật liệu xây dựng,99.88
2023,1,"Phương tiện đi lại, bưu điện",
2023,1,Thiết bị và đồ dùng gia đình,100.36
2023,1,Thuốc và dịch vụ y tế,100.07
2023,1,Thực phẩm,100.95
2023,1,Trong đó: Dịch vụ giáo dục,99.80
2023,1,Trong đó: Dịch vụ y tế,100.01
2023,1,"Văn hóa, giải trí và du lịch",100.42
2023,1,Ăn uống ngoài gia đình,100.46
2023,1,Đồ uống và thuốc lá,101.12
2023,2,Bưu chính viễn thông,99.90
2023,2,Chỉ số giá tiêu dùng,100.45
2023,2,Chỉ số giá vàng,100.92
2023,2,Chỉ số đô la Mỹ,100.20
2023,2,Giao thông,102.11
2023,2,Giáo dục,99.43
2023,2,Hàng hoá và dịch vụ khác,100.12
2023,2,Hàng ăn và dịch vụ ăn uống,99.83
2023,2,Lương thực,100.26
2023,2,"May mặc, mũ nón, giày dép",99.92
2023,2,Nhà ở và vật liệu xây dựng,101.81
2023,2,"Phương tiện đi lại, bưu điện",
2023,2,Thiết bị và đồ dùng gia đình,100.09
2023,2,Thuốc và dịch vụ y tế,100.02
2023,2,Thực phẩm,99.51
2023,2,Trong đó: Dịch vụ giáo dục,99.34
2023,2,Trong đó: Dịch vụ y tế,100.00
2023,2,"Văn hóa, giải trí và du lịch",99.98
2023,2,Ăn uống ngoài gia đình,100.45
2023,2,Đồ uống và thuốc lá,99.88
2023,3,Bưu chính viễn thông,99.98
2023,3,Chỉ số giá tiêu dùng,99.77
2023,3,Chỉ số giá vàng,99.44
2023,3,Chỉ số đô la Mỹ,100.47
2023,3,Giao thông,99.84
2023,3,Giáo dục,98.29
2023,3,Hàng hoá và dịch vụ khác,100.21
2023,3,Hàng ăn và dịch vụ ăn uống,99.42
2023,3,Lương thực,100.28
2023,3,"May mặc, mũ nón, giày dép",99.98
2023,3,Nhà ở và vật liệu xây dựng,100.36
2023,3,"Phương tiện đi lại, bưu điện",
2023,3,Thiết bị và đồ dùng gia đình,100.14
2023,3,Thuốc và dịch vụ y tế,100.06
2023,3,Thực phẩm,99.00
2023,3,Trong đó: Dịch vụ giáo dục,98.05
2023,3,Trong đó: Dịch vụ y tế,100.04
2023,3,"Văn hóa, giải trí và du lịch",100.13
2023,3,Ăn uống ngoài gia đình,100.11
2023,3,Đồ uống và thuốc lá,99.95
2023,4,Bưu chính viễn thông,99.86
2023,4,Chỉ số giá tiêu dùng,99.66
2023,4,Chỉ số giá vàng,102.04
2023,4,Chỉ số đô la Mỹ,99.11
2023,4,Giao thông,100.43
2023,4,Giáo dục,98.70
2023,4,Hàng hoá và dịch vụ khác,100.35
2023,4,Hàng ăn và dịch vụ ăn uống,99.62
2023,4,Lương thực,100.30
2023,4,"May mặc, mũ nón, giày dép",99.92
2023,4,Nhà ở và vật liệu xây dựng,99.17
2023,4,"Phương tiện đi lại, bưu điện",
2023,4,Thiết bị và đồ dùng gia đình,99.92
2023,4,Thuốc và dịch vụ y tế,100.02
2023,4,Thực phẩm,99.29
2023,4,Trong đó: Dịch vụ giáo dục,98.51
2023,4,Trong đó: Dịch vụ y tế,100.00
2023,4,"Văn hóa, giải trí và du lịch",99.55
2023,4,Ăn uống ngoài gia đình,100.13
2023,4,Đồ uống và thuốc lá,100.12
2023,5,Bưu chính viễn thông,99.83
2023,5,Chỉ số giá tiêu dùng,100.01
2023,5,Chỉ số giá vàng,101.02
2023,5,Chỉ số đô la Mỹ,99.89
2023,5,Giao thông,97.02
2023,5,Giáo dục,99.90
2023,5,Hàng hoá và dịch vụ khác,100.23
2023,5,Hàng ăn và dịch vụ ăn uống,100.24
2023,5,Lương thực,100.29
2023,5,"May mặc, mũ nón, giày dép",100.10
2023,5,Nhà ở và vật liệu xây dựng,101.01
2023,5,"Phương tiện đi lại, bưu điện",
2023,5,Thiết bị và đồ dùng gia đình,100.16
2023,5,Thuốc và dịch vụ y tế,100.04
2023,5,Thực phẩm,100.22
2023,5,Trong đó: Dịch vụ giáo dục,99.87
2023,5,Trong đó: Dịch vụ y tế,100.00
2023,5,"Văn hóa, giải trí và du lịch",100.24
2023,5,Ăn uống ngoài gia đình,100.26
2023,5,Đồ uống và thuốc lá,100.13
2023,6,Bưu chính viễn thông,99.77
2023,6,Chỉ số giá tiêu dùng,100.27
2023,6,Chỉ số giá vàng,99.36
2023,6,Chỉ số đô la Mỹ,100.14
2023,6,Giao thông,100.16
2023,6,Giáo dục,100.11
2023,6,Hàng hoá và dịch vụ khác,100.26
2023,6,Hàng ăn và dịch vụ ăn uống,100.57
2023,6,Lương thực,100.09
2023,6,"May mặc, mũ nón, giày dép",100.11
2023,6,Nhà ở và vật liệu xây dựng,100.07
2023,6,"Phương tiện đi lại, bưu điện",
2023,6,Thiết bị và đồ dùng gia đình,100.19
2023,6,Thuốc và dịch vụ y tế,100.01
2023,6,Thực phẩm,100.72
2023,6,Trong đó: Dịch vụ giáo dục,100.10
2023,6,Trong đó: Dịch vụ y tế,100.00
2023,6,"Văn hóa, giải trí và du lịch",100.34
2023,6,Ăn uống ngoài gia đình,100.42
2023,6,Đồ uống và thuốc lá,100.16
2023,7,Bưu chính viễn thông,99.88
