Mặt hàng,Tháng,Năm,Lượng,Trị Giá
Quặng và khoáng sản khác,10,2020,1978905.0,209562.91
Quặng và khoáng sản khác,11,2020,1952682.0,194865.24
Quặng và khoáng sản khác,12,2020,2176944.0,235566.56
Than đá,1,2020,3331730.0,262158.96
Than đá,2,2020,3487331.0,260124.09
Than đá,3,2020,4392499.0,322317.02
Than đá,4,2020,6394977.0,479723.67
Than đá,5,2020,7660972.0,524310.38
Than đá,6,2020,6303387.0,415074.2
Than đá,7,2020,4322683.0,261747.19
Than đá,8,2020,4722985.0,309980.52
Than đá,9,2020,3677302.0,242354.24
Than đá,10,2020,3509386.0,219256.37
Than đá,11,2020,3069350.0,200329.53
Than đá,12,2020,3939041.0,280282.61
Dầu thô,1,2020,915315.0,458465.54
Dầu thô,2,2020,1056574.0,538168.18
Dầu thô,3,2020,1569961.0,616935.33
Dầu thô,4,2020,1009746.0,170107.68
Dầu thô,5,2020,999062.0,122938.02
Dầu thô,6,2020,717691.0,176070.26
Dầu thô,7,2020,932875.0,268091.81
Dầu thô,8,2020,843665.0,286708.53
Dầu thô,9,2020,823712.0,277020.97
Dầu thô,10,2020,949258.0,291095.72
Dầu thô,11,2020,691407.0,256439.16
Dầu thô,12,2020,1235944.0,350948.49
Xăng dầu các loại,1,2020,756431.0,473896.79
Xăng dầu các loại,2,2020,598038.0,298595.42
Xăng dầu các loại,3,2020,486521.0,196195.51
Xăng dầu các loại,4,2020,561846.0,151627.86
Xăng dầu các loại,5,2020,777599.0,201924.73
Xăng dầu các loại,6,2020,1132541.0,400815.37
Xăng dầu các loại,7,2020,1076731.0,423802.68
Xăng dầu các loại,8,2020,555692.0,217904.74
Xăng dầu các loại,9,2020,445946.0,167868.03
Xăng dầu các loại,10,2020,486208.0,181422.64
Xăng dầu các loại,11,2020,589011.0,229091.12
Xăng dầu các loại,12,2020,801142.0,383503.15
Xăng,1,2020,167328.0,109859.06
Xăng,2,2020,70920.0,41486.58
Xăng,3,2020,47321.0,21756.2
Xăng,4,2020,71270.0,17285.74
Xăng,5,2020,52224.0,13266.41
Xăng,6,2020,256113.0,99293.86
Xăng,7,2020,202366.0,88315.0
Xăng,8,2020,79050.0,38641.58
Xăng,9,2020,79944.0,36742.91
Xăng,10,2020,154332.0,65213.39
Xăng,11,2020,158287.0,68937.22
Xăng,12,2020,194402.0,96144.77
Dầu DO,1,2020,220220.0,133318.08
Dầu DO,2,2020,307352.0,162017.57
Dầu DO,3,2020,193069.0,81743.37
Dầu DO,4,2020,420976.0,115300.55
Dầu DO,5,2020,623282.0,166062.59
Dầu DO,6,2020,704125.0,248739.22
Dầu DO,7,2020,752479.0,293546.9
Dầu DO,8,2020,344214.0,133998.28
Dầu DO,9,2020,271552.0,101524.11
Dầu DO,10,2020,222026.0,78639.45
Dầu DO,11,2020,301162.0,113233.49
Dầu DO,12,2020,452291.0,213624.9
Dầu FO,1,2020,107460.0,52097.28
Dầu FO,2,2020,55663.0,22000.44
Dầu FO,3,2020,130653.0,42240.26
Dầu FO,4,2020,20782.0,4282.07
Dầu FO,5,2020,54376.0,12411.18
Dầu FO,6,2020,39661.0,10478.46
Dầu FO,7,2020,34734.0,9962.36
Dầu FO,8,2020,41400.0,12384.44
Dầu FO,9,2020,56099.0,17307.7
Dầu FO,10,2020,45234.0,14016.81
Dầu FO,11,2020,48948.0,16594.9
Dầu FO,12,2020,41727.0,15206.04
Nhiên liệu bay,1,2020,254477.0,174180.77
Nhiên liệu bay,2,2020,171847.0,73416.21
Nhiên liệu bay,3,2020,110141.0,49209.08
Nhiên liệu bay,4,2020,18060.0,4232.88
Nhiên liệu bay,5,2020,49124.0,9107.73
Nhiên liệu bay,6,2020,119741.0,39914.56
Nhiên liệu bay,7,2020,80962.0,29767.1
Nhiên liệu bay,8,2020,91028.0,32764.9
Nhiên liệu bay,9,2020,38350.0,12292.71
Nhiên liệu bay,10,2020,58292.0,21216.85
Nhiên liệu bay,11,2020,80613.0,30324.5
Nhiên liệu bay,12,2020,106541.0,55647.54
Khí đốt hóa lỏng,1,2020,151694.0,96230.52
Khí đốt hóa lỏng,2,2020,108441.0,62440.28
Khí đốt hóa lỏng,3,2020,161597.0,69622.99
Khí đốt hóa lỏng,4,2020,108513.0,37065.61
Khí đốt hóa lỏng,5,2020,161072.0,68339.73
Khí đốt hóa lỏng,6,2020,105908.0,45957.6
Khí đốt hóa lỏng,7,2020,159590.0,66274.48
Khí đốt hóa lỏng,8,2020,218123.0,87273.25
Khí đốt hóa lỏng,9,2020,182396.0,76251.43
Khí đốt hóa lỏng,10,2020,157558.0,69321.14
Khí đốt hóa lỏng,11,2020,136605.0,71927.15
Khí đốt hóa lỏng,12,2020,158391.0,82197.81
Sản phẩm khác từ dầu mỏ,1,2020,,86172.97
Sản phẩm khác từ dầu mỏ,2,2020,,87897.19
Sản phẩm khác từ dầu mỏ,3,2020,,79058.45
Sản phẩm khác từ dầu mỏ,4,2020,,51245.07
Sản phẩm khác từ dầu mỏ,5,2020,,49342.64
Sản phẩm khác từ dầu mỏ,6,2020,,74581.16
Sản phẩm khác từ dầu mỏ,7,2020,,82192.83
Sản phẩm khác từ dầu mỏ,8,2020,,60562.18
Sản phẩm khác từ dầu mỏ,9,2020,,78860.9
Sản phẩm khác từ dầu mỏ,10,2020,,72472.42
Sản phẩm khác từ dầu mỏ,11,2020,,76484.64
Sản phẩm khác từ dầu mỏ,12,2020,,86693.41
Hóa chất,1,2020,,372377.33
Hóa chất,2,2020,,416359.87
Hóa chất,3,2020,,524442.93
Hóa chất,4,2020,,371522.36
Hóa chất,5,2020,,318785.83
Hóa chất,6,2020,,357976.75
Hóa chất,7,2020,,392689.69
Hóa chất,8,2020,,402239.68
Hóa chất,9,2020,,415566.38
Hóa chất,10,2020,,421608.49
Hóa chất,11,2020,,459576.44
Hóa chất,12,2020,,563425.64
Sản phẩm từ hóa chất,1,2020,,376591.24
Sản phẩm từ hóa chất,2,2020,,435406.71
Sản phẩm từ hóa chất,3,2020,,569252.81
Sản phẩm từ hóa chất,4,2020,,444670.6
Sản phẩm từ hóa chất,5,2020,,402230.41
Sản phẩm từ hóa chất,6,2020,,393893.36
Sản phẩm từ hóa chất,7,2020,,465154.86
Sản phẩm từ hóa chất,8,2020,,460306.52
Sản phẩm từ hóa chất,9,2020,,525966.14
Sản phẩm từ hóa chất,10,2020,,489400.29
Sản phẩm từ hóa chất,11,2020,,533339.21
Sản phẩm từ hóa chất,12,2020,,645218.88
Nguyên phụ liệu dược phẩm,1,2020,,23283.78
Nguyên phụ liệu dược phẩm,2,2020,,23198.98
Nguyên phụ liệu dược phẩm,3,2020,,61607.79
Nguyên phụ liệu dược phẩm,4,2020,,47995.89
Nguyên phụ liệu dược phẩm,5,2020,,43649.46
Nguyên phụ liệu dược phẩm,6,2020,,31783.72
Nguyên phụ liệu dược phẩm,7,2020,,26477.02
Nguyên phụ liệu dược phẩm,8,2020,,26547.46
Nguyên phụ liệu dược phẩm,9,2020,,28376.41
Nguyên phụ liệu dược phẩm,10,2020,,24553.46
Nguyên phụ liệu dược phẩm,11,2020,,33705.53
Nguyên phụ liệu dược phẩm,12,2020,,40676.27
Dược phẩm,1,2020,,211378.79
Dược phẩm,2,2020,,249077.08
Dược phẩm,3,2020,,262939.64
Dược phẩm,4,2020,,277834.21
Dược phẩm,5,2020,,269538.21
Dược phẩm,6,2020,,318804.93
Dược phẩm,7,2020,,281647.27
Dược phẩm,8,2020,,249060.67
Dược phẩm,9,2020,,266336.12
Dược phẩm,10,2020,,320491.54
Dược phẩm,11,2020,,277623.01
Dược phẩm,12,2020,,311172.85
Phân bón các loại,1,2020,271621.0,65893.35
Phân bón các loại,2,2020,314637.0,76359.48
Phân bón các loại,3,2020,399600.0,103435.29
Phân bón các loại,4,2020,323440.0,82701.74
Phân bón các loại,5,2020,386861.0,105689.4
Phân bón các loại,6,2020,323547.0,80143.81
Phân bón các loại,7,2020,339790.0,75491.18
Phân bón các loại,8,2020,268315.0,58733.96
Phân bón các loại,9,2020,279134.0,69266.14
Phân bón các loại,10,2020,262588.0,67102.14
Phân bón các loại,11,2020,470791.0,71214.6
Phân bón các loại,12,2020,163044.0,95497.29
Phân U rê,1,2020,4458.0,1194.38
Phân U rê,2,2020,17191.0,4518.71
Phân U rê,3,2020,17423.0,4591.41
Phân U rê,4,2020,223.0,82.96
Phân U rê,5,2020,10201.0,2698.5
Phân U rê,6,2020,10281.0,2522.1
Phân U rê,7,2020,7235.0,1870.95
Phân U rê,8,2020,3708.0,940.14
Phân U rê,9,2020,496.0,151.17
Phân U rê,10,2020,126.0,60.5
Phân U rê,11,2020,191006.0,533.41
Phân U rê,12,2020,-180260.0,2410.29
Phân NPK,1,2020,20789.0,8147.58
Phân NPK,2,2020,35261.0,12663.27
Phân NPK,3,2020,31027.0,11462.77
Phân NPK,4,2020,32904.0,12412.44
Phân NPK,5,2020,31635.0,11224.15
Phân NPK,6,2020,38491.0,13810.6
Phân NPK,7,2020,103460.0,39544.56
Phân NPK,8,2020,17606.0,7713.01
Phân NPK,9,2020,29639.0,11647.32
Phân NPK,10,2020,36350.0,12485.69
Phân NPK,11,2020,36723.0,12697.23
Phân NPK,12,2020,52466.0,21278.42
Phân DAP,1,2020,10349.0,3289.4
Phân DAP,2,2020,23549.0,7470.44
Phân DAP,3,2020,114806.0,38302.66
Phân DAP,4,2020,57305.0,19370.31
Phân DAP,5,2020,69146.0,23500.08
Phân DAP,6,2020,62318.0,21437.72
Phân DAP,7,2020,44399.0,14978.45
Phân DAP,8,2020,13049.0,4413.7
Phân DAP,9,2020,40878.0,13239.77
Phân DAP,10,2020,63150.0,22484.25
Phân DAP,11,2020,49498.0,17634.47
Phân DAP,12,2020,38253.0,14380.04
Phân SA,1,2020,78658.0,8580.74
Phân SA,2,2020,110348.0,16344.97
Phân SA,3,2020,114785.0,11977.18
Phân SA,4,2020,96296.0,10619.32
Phân SA,5,2020,57762.0,6388.93
Phân SA,6,2020,80191.0,8388.78
Phân SA,7,2020,74591.0,3046.73
Phân SA,8,2020,80008.0,8525.77
Phân SA,9,2020,72979.0,7600.95
Phân SA,10,2020,65145.0,7238.28
Phân SA,11,2020,76369.0,8787.83
Phân SA,12,2020,79465.0,9532.55
Phân Kali,1,2020,110665.0,30939.24
Phân Kali,2,2020,88160.0,24186.35
Phân Kali,3,2020,52139.0,14061.38
Phân Kali,4,2020,69208.0,19687.55
Phân Kali,5,2020,153644.0,41533.76
Phân Kali,6,2020,64865.0,15912.73
Phân Kali,7,2020,115946.0,29239.22
Phân Kali,8,2020,100523.0,24652.98
Phân Kali,9,2020,93294.0,23057.79
Phân Kali,10,2020,51611.0,13011.65
Phân Kali,11,2020,56692.0,13816.83
Phân Kali,12,2020,131121.0,32852.34
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",1,2020,,55622.28
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",2,2020,,68261.8
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",3,2020,,81679.1
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",4,2020,,75389.26
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",5,2020,,74608.77
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",6,2020,,69704.71
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",7,2020,,74522.93
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",8,2020,,78494.08
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",9,2020,,75134.22
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",10,2020,,75070.02
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",11,2020,,81287.05
"Chất thơm, mỹ phẩm và chế phẩm vệ sinh",12,2020,,93148.42
Thuốc trừ sâu và nguyên liệu,1,2020,,52105.77
Thuốc trừ sâu và nguyên liệu,2,2020,,40380.8
Thuốc trừ sâu và nguyên liệu,3,2020,,53587.3
Thuốc trừ sâu và nguyên liệu,4,2020,,74566.42
Thuốc trừ sâu và nguyên liệu,5,2020,,55226.33
Thuốc trừ sâu và nguyên liệu,6,2020,,70941.55
Thuốc trừ sâu và nguyên liệu,7,2020,,66431.09
Thuốc trừ sâu và nguyên liệu,8,2020,,60444.77
Thuốc trừ sâu và nguyên liệu,9,2020,,58081.44
Thuốc trừ sâu và nguyên liệu,10,2020,,54209.92
Thuốc trừ sâu và nguyên liệu,11,2020,,53951.81
Thuốc trừ sâu và nguyên liệu,12,2020,,64297.24
Chất dẻo nguyên liệu,1,2020,417282.0,554070.24
Chất dẻo nguyên liệu,2,2020,591962.0,739832.83
Chất dẻo nguyên liệu,3,2020,572013.0,762519.48
Chất dẻo nguyên liệu,4,2020,509508.0,657915.86
Chất dẻo nguyên liệu,5,2020,507187.0,586401.23
Chất dẻo nguyên liệu,6,2020,560224.0,618557.43
Chất dẻo nguyên liệu,7,2020,577379.0,663205.41
Chất dẻo nguyên liệu,8,2020,562574.0,671830.89
Chất dẻo nguyên liệu,9,2020,576999.0,731227.42
Chất dẻo nguyên liệu,10,2020,596524.0,724455.81
Chất dẻo nguyên liệu,11,2020,541702.0,758459.55
Chất dẻo nguyên liệu,12,2020,589634.0,928843.81
Sản phẩm từ chất dẻo,1,2020,,517488.23
Sản phẩm từ chất dẻo,2,2020,,479333.17
Sản phẩm từ chất dẻo,3,2020,,666276.6
Sản phẩm từ chất dẻo,4,2020,,541784.9
Sản phẩm từ chất dẻo,5,2020,,483921.12
Sản phẩm từ chất dẻo,6,2020,,549955.38
Sản phẩm từ chất dẻo,7,2020,,618954.21
Sản phẩm từ chất dẻo,8,2020,,634116.63
Sản phẩm từ chất dẻo,9,2020,,703831.2
Sản phẩm từ chất dẻo,10,2020,,678956.13
Sản phẩm từ chất dẻo,11,2020,,663315.69
Sản phẩm từ chất dẻo,12,2020,,736820.53
Cao su,1,2020,52929.0,79990.88
Cao su,2,2020,59865.0,97643.4
Cao su,3,2020,67908.0,107241.05
Cao su,4,2020,61485.0,86894.7
Cao su,5,2020,60129.0,76945.73
Cao su,6,2020,71486.0,83213.3
Cao su,7,2020,89761.0,105620.56
Cao su,8,2020,101721.0,119561.96
Cao su,9,2020,116488.0,137913.28
Cao su,10,2020,125333.0,159264.83
Cao su,11,2020,133480.0,176228.08
Cao su,12,2020,181938.0,241713.24
Sản phẩm từ cao su,1,2020,,61507.06
Sản phẩm từ cao su,2,2020,,58063.42
Sản phẩm từ cao su,3,2020,,78168.38
Sản phẩm từ cao su,4,2020,,66154.25
Sản phẩm từ cao su,5,2020,,64270.28
Sản phẩm từ cao su,6,2020,,63082.8
Sản phẩm từ cao su,7,2020,,73335.8
Sản phẩm từ cao su,8,2020,,73629.86
Sản phẩm từ cao su,9,2020,,78174.88
Sản phẩm từ cao su,10,2020,,78218.9
Sản phẩm từ cao su,11,2020,,84210.76
Sản phẩm từ cao su,12,2020,,90634.63
Gỗ và sản phẩm gỗ,1,2020,,169091.21
Gỗ và sản phẩm gỗ,2,2020,,160686.46
Gỗ và sản phẩm gỗ,3,2020,,200196.84
Gỗ và sản phẩm gỗ,4,2020,,201185.57
Gỗ và sản phẩm gỗ,5,2020,,187724.5
Gỗ và sản phẩm gỗ,6,2020,,188451.46
Gỗ và sản phẩm gỗ,7,2020,,210093.57
Gỗ và sản phẩm gỗ,8,2020,,226719.31
Gỗ và sản phẩm gỗ,9,2020,,220471.47
Gỗ và sản phẩm gỗ,10,2020,,248235.0
Gỗ và sản phẩm gỗ,11,2020,,253349.53
Gỗ và sản phẩm gỗ,12,2020,,292303.28
Giấy các loại,1,2020,131394.0,109804.34
Giấy các loại,2,2020,172003.0,133887.48
Giấy các loại,3,2020,198108.0,165855.16
Giấy các loại,4,2020,177018.0,144620.69
Giấy các loại,5,2020,153865.0,127443.48
Giấy các loại,6,2020,156368.0,125766.55
Giấy các loại,7,2020,160887.0,135508.35
Giấy các loại,8,2020,146748.0,125987.13
Giấy các loại,9,2020,168142.0,136068.34
Giấy các loại,10,2020,193451.0,149840.06
Giấy các loại,11,2020,186884.0,148238.07
Giấy các loại,12,2020,201394.0,172945.13
Sản phẩm từ giấy,1,2020,,55638.85
Sản phẩm từ giấy,2,2020,,43942.55
Sản phẩm từ giấy,3,2020,,73400.27
Sản phẩm từ giấy,4,2020,,66741.2
Sản phẩm từ giấy,5,2020,,58006.38
Sản phẩm từ giấy,6,2020,,60875.03
Sản phẩm từ giấy,7,2020,,69110.36
Sản phẩm từ giấy,8,2020,,71913.68
Sản phẩm từ giấy,9,2020,,76289.38
Sản phẩm từ giấy,10,2020,,88362.54
Sản phẩm từ giấy,11,2020,,79260.55
Sản phẩm từ giấy,12,2020,,101829.89
Bông các loại,1,2020,81026.0,128943.86
Bông các loại,2,2020,151529.0,247056.83
Bông các loại,3,2020,160434.0,266471.17
Bông các loại,4,2020,142846.0,237643.27
Bông các loại,5,2020,127356.0,203141.88
Bông các loại,6,2020,117978.0,178571.37
Bông các loại,7,2020,120936.0,179022.04
Bông các loại,8,2020,120664.0,172252.65
Bông các loại,9,2020,108729.0,157812.21
Bông các loại,10,2020,95141.0,140826.28
Bông các loại,11,2020,111863.0,169503.95
Bông các loại,12,2020,128612.0,201010.97
"Xơ, sợi dệt các loại",1,2020,72959.0,153599.61
"Xơ, sợi dệt các loại",2,2020,77817.0,155986.48
"Xơ, sợi dệt các loại",3,2020,118509.0,235380.36
"Xơ, sợi dệt các loại",4,2020,76110.0,162919.29
"Xơ, sợi dệt các loại",5,2020,58790.0,124032.33
"Xơ, sợi dệt các loại",6,2020,75247.0,132288.01
"Xơ, sợi dệt các loại",7,2020,84740.0,151361.92
"Xơ, sợi dệt các loại",8,2020,88125.0,154334.51
"Xơ, sợi dệt các loại",9,2020,89368.0,167210.83
"Xơ, sợi dệt các loại",10,2020,91093.0,172183.74
"Xơ, sợi dệt các loại",11,2020,101140.0,179190.9
"Xơ, sợi dệt các loại",12,2020,112997.0,210342.31
Vải các loại,1,2020,,850323.7
Vải các loại,2,2020,,709328.58
Vải các loại,3,2020,,1071101.15
Vải các loại,4,2020,,925852.6
Vải các loại,5,2020,,952395.43
Vải các loại,6,2020,,1012009.34
Vải các loại,7,2020,,1015626.78
Vải các loại,8,2020,,911685.92
Vải các loại,9,2020,,983001.38
Vải các loại,10,2020,,1104107.18
Vải các loại,11,2020,,1116952.19
Vải các loại,12,2020,,1223174.65
"Nguyên phụ liệu dệt, may, da giày",1,2020,,366115.33
"Nguyên phụ liệu dệt, may, da giày",2,2020,,368617.55
"Nguyên phụ liệu dệt, may, da giày",3,2020,,542056.52
"Nguyên phụ liệu dệt, may, da giày",4,2020,,426058.81
"Nguyên phụ liệu dệt, may, da giày",5,2020,,404827.24
"Nguyên phụ liệu dệt, may, da giày",6,2020,,405480.58
"Nguyên phụ liệu dệt, may, da giày",7,2020,,410433.99
"Nguyên phụ liệu dệt, may, da giày",8,2020,,427315.79
"Nguyên phụ liệu dệt, may, da giày",9,2020,,466209.35
"Nguyên phụ liệu dệt, may, da giày",10,2020,,527979.68
"Nguyên phụ liệu dệt, may, da giày",11,2020,,471244.59
"Nguyên phụ liệu dệt, may, da giày",12,2020,,564766.93
Thủy tinh và các sản phẩm từ thủy tinh,1,2020,,114970.42
Thủy tinh và các sản phẩm từ thủy tinh,2,2020,,73447.17
Thủy tinh và các sản phẩm từ thủy tinh,3,2020,,120847.96
Thủy tinh và các sản phẩm từ thủy tinh,4,2020,,125472.87
Thủy tinh và các sản phẩm từ thủy tinh,5,2020,,101798.59
Thủy tinh và các sản phẩm từ thủy tinh,6,2020,,101826.43
Thủy tinh và các sản phẩm từ thủy tinh,7,2020,,112389.24
Thủy tinh và các sản phẩm từ thủy tinh,8,2020,,110460.77
Thủy tinh và các sản phẩm từ thủy tinh,9,2020,,127696.95
Thủy tinh và các sản phẩm từ thủy tinh,10,2020,,138403.48
Thủy tinh và các sản phẩm từ thủy tinh,11,2020,,144362.42
Thủy tinh và các sản phẩm từ thủy tinh,12,2020,,171129.58
"Đá quý, kim loại quý và sản phẩm",1,2020,,41218.6
"Đá quý, kim loại quý và sản phẩm",2,2020,,66862.58
"Đá quý, kim loại quý và sản phẩm",3,2020,,59735.95
"Đá quý, kim loại quý và sản phẩm",4,2020,,27762.66
"Đá quý, kim loại quý và sản phẩm",5,2020,,26717.34
"Đá quý, kim loại quý và sản phẩm",6,2020,,36976.15
"Đá quý, kim loại quý và sản phẩm",7,2020,,50707.55
"Đá quý, kim loại quý và sản phẩm",8,2020,,54262.8
"Đá quý, kim loại quý và sản phẩm",9,2020,,67616.28
"Đá quý, kim loại quý và sản phẩm",10,2020,,72778.85
"Đá quý, kim loại quý và sản phẩm",11,2020,,71520.32
"Đá quý, kim loại quý và sản phẩm",12,2020,,74238.36
Phế liệu sắt thép,1,2020,351764.0,91990.03
Phế liệu sắt thép,2,2020,543547.0,150082.13
Phế liệu sắt thép,3,2020,495226.0,124404.56
Phế liệu sắt thép,4,2020,398906.0,105356.75
Phế liệu sắt thép,5,2020,373397.0,81905.71
Phế liệu sắt thép,6,2020,448697.0,110071.5
Phế liệu sắt thép,7,2020,519428.0,129794.48
Phế liệu sắt thép,8,2020,683228.0,167032.41
Phế liệu sắt thép,9,2020,481692.0,129665.41
Phế liệu sắt thép,10,2020,599212.0,173538.33
Phế liệu sắt thép,11,2020,578556.0,170916.97
Phế liệu sắt thép,12,2020,795999.0,237293.43
Sắt thép các loại,1,2020,944865.0,570074.26
Sắt thép các loại,2,2020,1025741.0,613438.46
Sắt thép các loại,3,2020,1335189.0,818067.59
