Mặt hàng,Tháng,Năm,Lượng,Trị Giá
Thủy tinh và các sản phẩm từ thủy tinh,10,2022,44812.07999999997,
Thủy tinh và các sản phẩm từ thủy tinh,11,2022,38184.95400000004,
Thủy tinh và các sản phẩm từ thủy tinh,12,2022,54495.430000000066,
Thủy tinh và các sản phẩm từ thủy tinh,1,2023,58230.5,
Thủy tinh và các sản phẩm từ thủy tinh,2,2023,69078.876,
Thủy tinh và các sản phẩm từ thủy tinh,3,2023,77871.46600000001,
Thủy tinh và các sản phẩm từ thủy tinh,4,2023,77412.89500000002,
Thủy tinh và các sản phẩm từ thủy tinh,5,2023,58419.856999999945,
Thủy tinh và các sản phẩm từ thủy tinh,6,2023,61685.432000000015,
Thủy tinh và các sản phẩm từ thủy tinh,7,2023,84144.38399999996,
Thủy tinh và các sản phẩm từ thủy tinh,8,2023,66015.884,
Thủy tinh và các sản phẩm từ thủy tinh,9,2023,52355.38700000003,
Thủy tinh và các sản phẩm từ thủy tinh,10,2023,71428.71900000008,
Thủy tinh và các sản phẩm từ thủy tinh,11,2023,78348.79499999998,
Thủy tinh và các sản phẩm từ thủy tinh,12,2023,77177.42200000002,
Thủy tinh và các sản phẩm từ thủy tinh,1,2024,86919.057,
Thủy tinh và các sản phẩm từ thủy tinh,2,2024,52583.437999999995,
Thủy tinh và các sản phẩm từ thủy tinh,3,2024,83582.22200000001,
Thủy tinh và các sản phẩm từ thủy tinh,4,2024,96392.827,
Thủy tinh và các sản phẩm từ thủy tinh,5,2024,108805.023,
Thủy tinh và các sản phẩm từ thủy tinh,6,2024,104974.14700000006,
Thủy tinh và các sản phẩm từ thủy tinh,7,2024,119942.59399999992,
Thủy tinh và các sản phẩm từ thủy tinh,8,2024,113988.46099999997,
Thủy tinh và các sản phẩm từ thủy tinh,9,2024,100122.001,
Thủy tinh và các sản phẩm từ thủy tinh,10,2024,104550.53700000008,
Thủy tinh và các sản phẩm từ thủy tinh,11,2024,104448.0770000001,
Thủy tinh và các sản phẩm từ thủy tinh,12,2024,109476.69,
Thủy tinh và các sản phẩm từ thủy tinh,1,2025,102327.743,
Thủy tinh và các sản phẩm từ thủy tinh,2,2025,91373.78299999998,
Thủy tinh và các sản phẩm từ thủy tinh,3,2025,111462.36400000002,
Thủy tinh và các sản phẩm từ thủy tinh,4,2025,111080.66599999992,
Thủy tinh và các sản phẩm từ thủy tinh,5,2025,108198.955,
Thủy tinh và các sản phẩm từ thủy tinh,6,2025,124284.55900000008,
Thủy tinh và các sản phẩm từ thủy tinh,7,2025,129922.947,
Thủy tinh và các sản phẩm từ thủy tinh,8,2025,134431.49599999998,
Thủy tinh và các sản phẩm từ thủy tinh,9,2025,129051.99999999996,
Thủy tinh và các sản phẩm từ thủy tinh,10,2025,129399.432,
Thủy tinh và các sản phẩm từ thủy tinh,11,2025,144468.1899999999,
Thủy tinh và các sản phẩm từ thủy tinh,12,2025,142109.813,
Thức ăn gia súc và nguyên liệu,1,2017,,28950.51
Thức ăn gia súc và nguyên liệu,2,2017,,36387.42
Thức ăn gia súc và nguyên liệu,3,2017,,47170.42
Thức ăn gia súc và nguyên liệu,4,2017,,50235.78
Thức ăn gia súc và nguyên liệu,5,2017,,61016.77
Thức ăn gia súc và nguyên liệu,6,2017,,66396.66
Thức ăn gia súc và nguyên liệu,7,2017,,62303.42
Thức ăn gia súc và nguyên liệu,8,2017,,62676.88
Thức ăn gia súc và nguyên liệu,9,2017,,49319.87
Thức ăn gia súc và nguyên liệu,10,2017,,45613.45
Thức ăn gia súc và nguyên liệu,11,2017,,48434.91
Thức ăn gia súc và nguyên liệu,12,2017,,51024.82
Thức ăn gia súc và nguyên liệu,1,2018,,52496.27
Thức ăn gia súc và nguyên liệu,2,2018,,33251.33
Thức ăn gia súc và nguyên liệu,3,2018,,66668.11
Thức ăn gia súc và nguyên liệu,4,2018,,68238.11
Thức ăn gia súc và nguyên liệu,5,2018,,74081.88
Thức ăn gia súc và nguyên liệu,6,2018,,64386.36
Thức ăn gia súc và nguyên liệu,7,2018,,59542.03
Thức ăn gia súc và nguyên liệu,8,2018,,63911.33
Thức ăn gia súc và nguyên liệu,9,2018,,59520.51
Thức ăn gia súc và nguyên liệu,10,2018,,59601.53
Thức ăn gia súc và nguyên liệu,11,2018,,48861.6
Thức ăn gia súc và nguyên liệu,12,2018,,45231.08
Thức ăn gia súc và nguyên liệu,1,2019,,49855.84
Thức ăn gia súc và nguyên liệu,2,2019,,34587.13
Thức ăn gia súc và nguyên liệu,3,2019,,56351.8
Thức ăn gia súc và nguyên liệu,4,2019,,61984.14
Thức ăn gia súc và nguyên liệu,5,2019,,61051.88
Thức ăn gia súc và nguyên liệu,6,2019,,66673.64
Thức ăn gia súc và nguyên liệu,7,2019,,71694.34
Thức ăn gia súc và nguyên liệu,8,2019,,63527.79
Thức ăn gia súc và nguyên liệu,9,2019,,50686.15
Thức ăn gia súc và nguyên liệu,10,2019,,60883.43
Thức ăn gia súc và nguyên liệu,11,2019,,57085.88
Thức ăn gia súc và nguyên liệu,12,2019,,49736.78
Thức ăn gia súc và nguyên liệu,1,2020,,36734.55
Thức ăn gia súc và nguyên liệu,2,2020,,53275.21
Thức ăn gia súc và nguyên liệu,3,2020,,60374.43
Thức ăn gia súc và nguyên liệu,4,2020,,59648.76
Thức ăn gia súc và nguyên liệu,5,2020,,59838.47
Thức ăn gia súc và nguyên liệu,6,2020,,73202.0
Thức ăn gia súc và nguyên liệu,7,2020,,78143.58
Thức ăn gia súc và nguyên liệu,8,2020,,81917.22
Thức ăn gia súc và nguyên liệu,9,2020,,73152.05
Thức ăn gia súc và nguyên liệu,10,2020,,77724.54
Thức ăn gia súc và nguyên liệu,11,2020,,69018.28
Thức ăn gia súc và nguyên liệu,12,2020,,77754.32
Thức ăn gia súc và nguyên liệu,1,2021,63759.297,
Thức ăn gia súc và nguyên liệu,2,2021,46807.526000000005,
Thức ăn gia súc và nguyên liệu,3,2021,90614.502,
Thức ăn gia súc và nguyên liệu,4,2021,100062.783,
Thức ăn gia súc và nguyên liệu,5,2021,117088.874,
Thức ăn gia súc và nguyên liệu,6,2021,105546.599,
Thức ăn gia súc và nguyên liệu,7,2021,93749.03799999994,
Thức ăn gia súc và nguyên liệu,8,2021,80561.9750000001,
Thức ăn gia súc và nguyên liệu,9,2021,85549.6499999999,
Thức ăn gia súc và nguyên liệu,10,2021,75566.09200000006,
Thức ăn gia súc và nguyên liệu,11,2021,112519.60399999988,
Thức ăn gia súc và nguyên liệu,12,2021,155842.70500000016,
Thức ăn gia súc và nguyên liệu,1,2022,83699.91,
Thức ăn gia súc và nguyên liệu,2,2022,77923.4,
Thức ăn gia súc và nguyên liệu,3,2022,110929.34,
Thức ăn gia súc và nguyên liệu,4,2022,101617.84,
Thức ăn gia súc và nguyên liệu,5,2022,114518.05,
Thức ăn gia súc và nguyên liệu,6,2022,103544.44,
Thức ăn gia súc và nguyên liệu,7,2022,88019.27,
Thức ăn gia súc và nguyên liệu,8,2022,101041.28,
Thức ăn gia súc và nguyên liệu,9,2022,75772.42,
Thức ăn gia súc và nguyên liệu,10,2022,93913.67,
Thức ăn gia súc và nguyên liệu,11,2022,87251.42,
Thức ăn gia súc và nguyên liệu,12,2022,91150.85099999982,
Thức ăn gia súc và nguyên liệu,1,2023,50055.397,
Thức ăn gia súc và nguyên liệu,2,2023,79348.50200000001,
Thức ăn gia súc và nguyên liệu,3,2023,100066.66199999998,
Thức ăn gia súc và nguyên liệu,4,2023,97951.61700000004,
Thức ăn gia súc và nguyên liệu,5,2023,98876.72999999998,
Thức ăn gia súc và nguyên liệu,6,2023,96038.94900000002,
Thức ăn gia súc và nguyên liệu,7,2023,130639.28199999996,
Thức ăn gia súc và nguyên liệu,8,2023,139422.69000000003,
Thức ăn gia súc và nguyên liệu,9,2023,102254.332,
Thức ăn gia súc và nguyên liệu,10,2023,117627.32899999995,
Thức ăn gia súc và nguyên liệu,11,2023,98506.70300000004,
Thức ăn gia súc và nguyên liệu,12,2023,85950.54200000013,
Thức ăn gia súc và nguyên liệu,1,2024,84728.855,
Thức ăn gia súc và nguyên liệu,2,2024,57971.16100000001,
Thức ăn gia súc và nguyên liệu,3,2024,79567.37000000001,
Thức ăn gia súc và nguyên liệu,4,2024,89210.20400000003,
Thức ăn gia súc và nguyên liệu,5,2024,92235.13399999996,
Thức ăn gia súc và nguyên liệu,6,2024,89169.39199999999,
Thức ăn gia súc và nguyên liệu,7,2024,91294.592,
Thức ăn gia súc và nguyên liệu,8,2024,89833.14499999995,
Thức ăn gia súc và nguyên liệu,9,2024,79126.742,
Thức ăn gia súc và nguyên liệu,10,2024,97143.81600000004,
Thức ăn gia súc và nguyên liệu,11,2024,91653.28200000004,
Thức ăn gia súc và nguyên liệu,12,2024,96424.589,
Thức ăn gia súc và nguyên liệu,1,2025,72955.70799999998,
Thức ăn gia súc và nguyên liệu,2,2025,84047.32199999999,
Thức ăn gia súc và nguyên liệu,3,2025,109715.826,
Thức ăn gia súc và nguyên liệu,4,2025,121379.277,
Thức ăn gia súc và nguyên liệu,5,2025,108893.679,
Thức ăn gia súc và nguyên liệu,6,2025,105729.28800000012,
Thức ăn gia súc và nguyên liệu,7,2025,138578.2639999999,
Thức ăn gia súc và nguyên liệu,8,2025,128240.50099999987,
Thức ăn gia súc và nguyên liệu,9,2025,134723.4570000001,
Thức ăn gia súc và nguyên liệu,10,2025,148199.31399999972,
Thức ăn gia súc và nguyên liệu,11,2025,136012.35899999988,
Thức ăn gia súc và nguyên liệu,12,2025,149417.216,
Trừ dầu thô,1,2017,,9980711.0
Trừ dầu thô,2,2017,,9315141.0
Trừ dầu thô,3,2017,,12109281.0
Trừ dầu thô,4,2017,,12659986.0
Trừ dầu thô,5,2017,,12719636.0
Trừ dầu thô,6,2017,,12347230.12
Trừ dầu thô,7,2017,,12152471.0
Trừ dầu thô,8,2017,,14023171.0
Trừ dầu thô,9,2017,,14027511.0
Trừ dầu thô,10,2017,,14975755.0
Trừ dầu thô,11,2017,,14525747.0
Trừ dầu thô,12,2017,,13712446.0
Tàu thuyền các loại,1,2018,,143029.3
Tàu thuyền các loại,2,2018,,144277.58
Tàu thuyền các loại,3,2018,,125745.14
Tàu thuyền các loại,4,2018,,109419.06
Tàu thuyền các loại,5,2018,,122233.89
Tàu thuyền các loại,6,2018,,20351.4
Tàu thuyền các loại,7,2018,,43572.43
Tàu thuyền các loại,8,2018,,54960.37
Tàu thuyền các loại,9,2018,,32061.29
Tàu thuyền các loại,10,2018,,114761.93
Tàu thuyền các loại,11,2018,,33041.79
Tàu thuyền các loại,12,2018,,33804.93
Tàu thuyền các loại,1,2019,,120925.11
Tàu thuyền các loại,2,2019,,52662.57
Tàu thuyền các loại,3,2019,,146369.14
Tàu thuyền các loại,4,2019,,14974.46
Tàu thuyền các loại,5,2019,,48927.71
Tàu thuyền các loại,6,2019,,32888.08
Tàu thuyền các loại,7,2019,,22460.74
Tàu thuyền các loại,8,2019,,41665.98
Tàu thuyền các loại,9,2019,,7260.28
Tàu thuyền các loại,10,2019,,45487.32
Tàu thuyền các loại,11,2019,,48805.8
Tàu thuyền các loại,12,2019,,12462.62
Tàu thuyền các loại,1,2020,,109034.4
Tàu thuyền các loại,2,2020,,48412.03
Tàu thuyền các loại,3,2020,,72934.72
Tàu thuyền các loại,4,2020,,10763.52
Tàu thuyền các loại,5,2020,,7823.23
Tàu thuyền các loại,6,2020,,34937.08
Tàu thuyền các loại,7,2020,,1920.2
Tàu thuyền các loại,8,2020,,229449.07
Tàu thuyền các loại,9,2020,,335041.6
Tàu thuyền các loại,10,2020,,33963.85
Tàu thuyền các loại,11,2020,,146158.69
Tàu thuyền các loại,12,2020,,27746.91
Tàu thuyền các loại,1,2021,80592.364,
Tàu thuyền các loại,2,2021,130500.896,
Tàu thuyền các loại,3,2021,51395.97200000001,
Tàu thuyền các loại,4,2021,43685.08899999998,
Tàu thuyền các loại,5,2021,81224.21399999998,
Tàu thuyền các loại,6,2021,58909.58800000005,
Tàu thuyền các loại,7,2021,90992.06900000002,
Tàu thuyền các loại,8,2021,42353.71299999999,
Tàu thuyền các loại,9,2021,46165.93099999998,
Tàu thuyền các loại,10,2021,15489.265000000014,
Tàu thuyền các loại,11,2021,58533.744999999995,
Tàu thuyền các loại,12,2021,99347.674,
Tàu thuyền các loại,1,2022,35586.636,
Tàu thuyền các loại,2,2022,76191.45300000001,
Tàu thuyền các loại,3,2022,129940.997,
Tàu thuyền các loại,4,2022,52483.004000000015,
Tàu thuyền các loại,5,2022,83873.47599999997,
Tàu thuyền các loại,6,2022,42154.51199999999,
Tàu thuyền các loại,7,2022,72147.44400000002,
Tàu thuyền các loại,8,2022,65258.72900000005,
Tàu thuyền các loại,9,2022,75327.61899999995,
Tàu thuyền các loại,10,2022,89711.95999999996,
Tàu thuyền các loại,11,2022,97946.26600000006,
Tàu thuyền các loại,12,2022,129578.98899999994,
Tàu thuyền các loại,1,2023,77242.659,
Tàu thuyền các loại,2,2023,129708.991,
Tàu thuyền các loại,3,2023,172896.82100000005,
Tàu thuyền các loại,4,2023,104679.19,
Tàu thuyền các loại,5,2023,114073.35999999991,
Tàu thuyền các loại,6,2023,126381.81100000016,
Tàu thuyền các loại,7,2023,81527.08099999993,
Tàu thuyền các loại,8,2023,6259.553999999975,
Tàu thuyền các loại,9,2023,203585.67400000012,
Tàu thuyền các loại,10,2023,32801.934999999794,
Tàu thuyền các loại,11,2023,67855.97300000027,
Tàu thuyền các loại,12,2023,452322.0479999999,
"Túi xách, ví, vaili, mũ & ô dù",1,2017,,285821.0
"Túi xách, ví, vaili, mũ & ô dù",2,2017,,166877.83
"Túi xách, ví, vaili, mũ & ô dù",3,2017,,302263.6
"Túi xách, ví, vaili, mũ & ô dù",4,2017,,312448.97
"Túi xách, ví, vaili, mũ & ô dù",5,2017,,278431.54
"Túi xách, ví, vaili, mũ & ô dù",6,2017,,305200.54
"Túi xách, ví, vaili, mũ & ô dù",7,2017,,290850.77
"Túi xách, ví, vaili, mũ & ô dù",8,2017,,280813.56
"Túi xách, ví, vaili, mũ & ô dù",9,2017,,259380.23
"Túi xách, ví, vaili, mũ & ô dù",10,2017,,247265.34
"Túi xách, ví, vaili, mũ & ô dù",11,2017,,251278.47
"Túi xách, ví, vaili, mũ & ô dù",12,2017,,298000.0
"Túi xách, ví, vaili, mũ & ô dù",1,2018,,296616.9
"Túi xách, ví, vaili, mũ & ô dù",2,2018,,192685.4
"Túi xách, ví, vaili, mũ & ô dù",3,2018,,272956.37
"Túi xách, ví, vaili, mũ & ô dù",4,2018,,284360.68
"Túi xách, ví, vaili, mũ & ô dù",5,2018,,296491.68
"Túi xách, ví, vaili, mũ & ô dù",6,2018,,289245.23
"Túi xách, ví, vaili, mũ & ô dù",7,2018,,301181.05
"Túi xách, ví, vaili, mũ & ô dù",8,2018,,299594.74
"Túi xách, ví, vaili, mũ & ô dù",9,2018,,243397.5
"Túi xách, ví, vaili, mũ & ô dù",10,2018,,293176.86
"Túi xách, ví, vaili, mũ & ô dù",11,2018,,300361.13
"Túi xách, ví, vaili, mũ & ô dù",12,2018,,323606.7
"Túi xách, ví, vaili, mũ & ô dù",1,2019,,377826.2
"Túi xách, ví, vaili, mũ & ô dù",2,2019,,163849.71
"Túi xách, ví, vaili, mũ & ô dù",3,2019,,299555.59
"Túi xách, ví, vaili, mũ & ô dù",4,2019,,322693.5
"Túi xách, ví, vaili, mũ & ô dù",5,2019,,336991.17
"Túi xách, ví, vaili, mũ & ô dù",6,2019,,308109.15
"Túi xách, ví, vaili, mũ & ô dù",7,2019,,335644.68
"Túi xách, ví, vaili, mũ & ô dù",8,2019,,332525.2
"Túi xách, ví, vaili, mũ & ô dù",9,2019,,292431.33
"Túi xách, ví, vaili, mũ & ô dù",10,2019,,301758.41
"Túi xách, ví, vaili, mũ & ô dù",11,2019,,316913.02
"Túi xách, ví, vaili, mũ & ô dù",12,2019,,356885.34
"Túi xách, ví, vaili, mũ & ô dù",1,2020,,291662.22
"Túi xách, ví, vaili, mũ & ô dù",2,2020,,251397.08
"Túi xách, ví, vaili, mũ & ô dù",3,2020,,303751.43
"Túi xách, ví, vaili, mũ & ô dù",4,2020,,199163.07
"Túi xách, ví, vaili, mũ & ô dù",5,2020,,236654.82
"Túi xách, ví, vaili, mũ & ô dù",6,2020,,274526.34
"Túi xách, ví, vaili, mũ & ô dù",7,2020,,283604.39
"Túi xách, ví, vaili, mũ & ô dù",8,2020,,241398.6
"Túi xách, ví, vaili, mũ & ô dù",9,2020,,235001.17
"Túi xách, ví, vaili, mũ & ô dù",10,2020,,243293.1
"Túi xách, ví, vaili, mũ & ô dù",11,2020,,251737.22
"Túi xách, ví, vaili, mũ & ô dù",12,2020,,313451.6
"Túi xách, ví, vaili, mũ & ô dù",1,2021,285667.995,
"Túi xách, ví, vaili, mũ & ô dù",2,2021,195631.75300000003,
"Túi xách, ví, vaili, mũ & ô dù",3,2021,288415.20699999994,
"Túi xách, ví, vaili, mũ & ô dù",4,2021,279421.586,
"Túi xách, ví, vaili, mũ & ô dù",5,2021,307209.1790000001,
"Túi xách, ví, vaili, mũ & ô dù",6,2021,331926.61699999974,
"Túi xách, ví, vaili, mũ & ô dù",7,2021,296345.2790000002,
"Túi xách, ví, vaili, mũ & ô dù",8,2021,132329.19100000034,
"Túi xách, ví, vaili, mũ & ô dù",9,2021,116665.88099999982,
"Túi xách, ví, vaili, mũ & ô dù",10,2021,189139.34199999995,
"Túi xách, ví, vaili, mũ & ô dù",11,2021,264552.5689999999,
"Túi xách, ví, vaili, mũ & ô dù",12,2021,334407.79799999914,
"Túi xách, ví, vaili, mũ & ô dù",1,2022,390338.69,
"Túi xách, ví, vaili, mũ & ô dù",2,2022,209880.741,
"Túi xách, ví, vaili, mũ & ô dù",3,2022,346415.0150000001,
"Túi xách, ví, vaili, mũ & ô dù",4,2022,334843.54600000003,
"Túi xách, ví, vaili, mũ & ô dù",5,2022,354823.8969999998,
"Túi xách, ví, vaili, mũ & ô dù",6,2022,389191.1829999999,
"Túi xách, ví, vaili, mũ & ô dù",7,2022,370226.45599999995,
"Túi xách, ví, vaili, mũ & ô dù",8,2022,387224.607,
"Túi xách, ví, vaili, mũ & ô dù",9,2022,294793.34700000024,
"Túi xách, ví, vaili, mũ & ô dù",10,2022,315112.04600000026,
"Túi xách, ví, vaili, mũ & ô dù",11,2022,365028.36700000026,
"Túi xách, ví, vaili, mũ & ô dù",12,2022,342102.834,
"Túi xách, ví, vaili, mũ & ô dù",1,2023,260500.119,
"Túi xách, ví, vaili, mũ & ô dù",2,2023,249032.854,
"Túi xách, ví, vaili, mũ & ô dù",3,2023,311956.63499999995,
"Túi xách, ví, vaili, mũ & ô dù",4,2023,331045.64299999987,
"Túi xách, ví, vaili, mũ & ô dù",5,2023,339615.82,
"Túi xách, ví, vaili, mũ & ô dù",6,2023,324768.1899999999,
"Túi xách, ví, vaili, mũ & ô dù",7,2023,351142.1899999999,
"Túi xách, ví, vaili, mũ & ô dù",8,2023,339347.8540000002,
"Túi xách, ví, vaili, mũ & ô dù",9,2023,242478.5469999998,
"Túi xách, ví, vaili, mũ & ô dù",10,2023,310513.9020000002,
"Túi xách, ví, vaili, mũ & ô dù",11,2023,357521.0269999997,
"Túi xách, ví, vaili, mũ & ô dù",12,2023,361926.11899999995,
"Túi xách, ví, vaili, mũ & ô dù",1,2024,375000.655,
"Túi xách, ví, vaili, mũ & ô dù",2,2024,205993.82699999993,
"Túi xách, ví, vaili, mũ & ô dù",3,2024,314441.57200000004,
"Túi xách, ví, vaili, mũ & ô dù",4,2024,336566.976,
"Túi xách, ví, vaili, mũ & ô dù",5,2024,326957.6170000001,
"Túi xách, ví, vaili, mũ & ô dù",6,2024,381839.71,
"Túi xách, ví, vaili, mũ & ô dù",7,2024,405531.4099999999,
"Túi xách, ví, vaili, mũ & ô dù",8,2024,406818.8699999999,
"Túi xách, ví, vaili, mũ & ô dù",9,2024,312402.929,
"Túi xách, ví, vaili, mũ & ô dù",10,2024,368051.1570000003,
"Túi xách, ví, vaili, mũ & ô dù",11,2024,402978.97199999983,
"Túi xách, ví, vaili, mũ & ô dù",12,2024,413490.503,
"Túi xách, ví, vaili, mũ & ô dù",1,2025,365330.667,
"Túi xách, ví, vaili, mũ & ô dù",2,2025,260302.18600000005,
"Túi xách, ví, vaili, mũ & ô dù",3,2025,368098.1770000001,
"Túi xách, ví, vaili, mũ & ô dù",4,2025,394375.6489999999,
"Túi xách, ví, vaili, mũ & ô dù",5,2025,411413.6140000001,
"Túi xách, ví, vaili, mũ & ô dù",6,2025,398423.1229999996,
"Túi xách, ví, vaili, mũ & ô dù",7,2025,413977.50400000013,
"Túi xách, ví, vaili, mũ & ô dù",8,2025,390115.91600000014,
"Túi xách, ví, vaili, mũ & ô dù",9,2025,342517.6929999999,
"Túi xách, ví, vaili, mũ & ô dù",10,2025,382252.222,
"Túi xách, ví, vaili, mũ & ô dù",11,2025,416533.6800000001,
"Túi xách, ví, vaili, mũ & ô dù",12,2025,471329.707,
"Vải mành, vải kỹ thuật khác",1,2017,,35398.5
"Vải mành, vải kỹ thuật khác",2,2017,,39015.52
"Vải mành, vải kỹ thuật khác",3,2017,,43151.36
"Vải mành, vải kỹ thuật khác",4,2017,,40658.56
"Vải mành, vải kỹ thuật khác",5,2017,,40317.85
"Vải mành, vải kỹ thuật khác",6,2017,,39026.66
"Vải mành, vải kỹ thuật khác",7,2017,,38020.08
"Vải mành, vải kỹ thuật khác",8,2017,,37421.66
"Vải mành, vải kỹ thuật khác",9,2017,,36276.94
"Vải mành, vải kỹ thuật khác",10,2017,,38193.37
"Vải mành, vải kỹ thuật khác",11,2017,,34884.74
"Vải mành, vải kỹ thuật khác",12,2017,,35577.38
"Vải mành, vải kỹ thuật khác",1,2018,,44240.0
"Vải mành, vải kỹ thuật khác",2,2018,,39500.49
"Vải mành, vải kỹ thuật khác",3,2018,,48247.91
"Vải mành, vải kỹ thuật khác",4,2018,,44687.57
"Vải mành, vải kỹ thuật khác",5,2018,,45972.55
"Vải mành, vải kỹ thuật khác",6,2018,,42728.04
"Vải mành, vải kỹ thuật khác",7,2018,,43898.46
"Vải mành, vải kỹ thuật khác",8,2018,,47088.36
"Vải mành, vải kỹ thuật khác",9,2018,,41929.38
"Vải mành, vải kỹ thuật khác",10,2018,,43915.94
"Vải mành, vải kỹ thuật khác",11,2018,,47446.54
"Vải mành, vải kỹ thuật khác",12,2018,,39998.03
"Vải mành, vải kỹ thuật khác",1,2019,,53432.39
"Vải mành, vải kỹ thuật khác",2,2019,,45714.54
"Vải mành, vải kỹ thuật khác",3,2019,,54830.23
"Vải mành, vải kỹ thuật khác",4,2019,,54165.29
"Vải mành, vải kỹ thuật khác",5,2019,,52552.68
"Vải mành, vải kỹ thuật khác",6,2019,,50325.1
"Vải mành, vải kỹ thuật khác",7,2019,,49679.43
"Vải mành, vải kỹ thuật khác",8,2019,,50273.4
"Vải mành, vải kỹ thuật khác",9,2019,,46242.45
"Vải mành, vải kỹ thuật khác",10,2019,,45690.89
"Vải mành, vải kỹ thuật khác",11,2019,,43357.66
"Vải mành, vải kỹ thuật khác",12,2019,,42613.46
"Vải mành, vải kỹ thuật khác",1,2020,,45412.18
"Vải mành, vải kỹ thuật khác",2,2020,,50325.97
"Vải mành, vải kỹ thuật khác",3,2020,,46567.07
"Vải mành, vải kỹ thuật khác",4,2020,,16449.19
"Vải mành, vải kỹ thuật khác",5,2020,,13999.75
"Vải mành, vải kỹ thuật khác",6,2020,,21594.67
"Vải mành, vải kỹ thuật khác",7,2020,,30468.31
"Vải mành, vải kỹ thuật khác",8,2020,,43998.78
"Vải mành, vải kỹ thuật khác",9,2020,,44928.13
"Vải mành, vải kỹ thuật khác",10,2020,,46099.54
"Vải mành, vải kỹ thuật khác",11,2020,,47102.61
"Vải mành, vải kỹ thuật khác",12,2020,,49058.78
"Vải mành, vải kỹ thuật khác",1,2021,51258.884,
"Vải mành, vải kỹ thuật khác",2,2021,53383.954000000005,
"Vải mành, vải kỹ thuật khác",3,2021,60648.603,
"Vải mành, vải kỹ thuật khác",4,2021,61747.7,
"Vải mành, vải kỹ thuật khác",5,2021,69659.60800000001,
"Vải mành, vải kỹ thuật khác",6,2021,62993.80999999999,
"Vải mành, vải kỹ thuật khác",7,2021,72702.18400000001,
"Vải mành, vải kỹ thuật khác",8,2021,73170.473,
"Vải mành, vải kỹ thuật khác",9,2021,70663.35399999993,
"Vải mành, vải kỹ thuật khác",10,2021,73125.093,
"Vải mành, vải kỹ thuật khác",11,2021,68944.13400000008,
"Vải mành, vải kỹ thuật khác",12,2021,66422.05599999998,
"Vải mành, vải kỹ thuật khác",1,2022,74503.755,
"Vải mành, vải kỹ thuật khác",2,2022,71568.83499999999,
"Vải mành, vải kỹ thuật khác",3,2022,70758.38399999999,
"Vải mành, vải kỹ thuật khác",4,2022,77040.16200000001,
"Vải mành, vải kỹ thuật khác",5,2022,82921.74699999997,
"Vải mành, vải kỹ thuật khác",6,2022,76869.52800000005,
"Vải mành, vải kỹ thuật khác",7,2022,76930.80699999997,
"Vải mành, vải kỹ thuật khác",8,2022,75053.04300000012,
"Vải mành, vải kỹ thuật khác",9,2022,70956.10399999988,
"Vải mành, vải kỹ thuật khác",10,2022,60517.22900000017,
"Vải mành, vải kỹ thuật khác",11,2022,64928.98699999985,
"Vải mành, vải kỹ thuật khác",12,2022,62409.00000000012,
"Vải mành, vải kỹ thuật khác",1,2023,57759.389,
"Vải mành, vải kỹ thuật khác",2,2023,57178.74,
"Vải mành, vải kỹ thuật khác",3,2023,63075.64800000001,
"Vải mành, vải kỹ thuật khác",4,2023,55984.662,
"Vải mành, vải kỹ thuật khác",5,2023,52215.767999999975,
"Vải mành, vải kỹ thuật khác",6,2023,51416.31199999997,
"Vải mành, vải kỹ thuật khác",7,2023,50688.582000000046,
"Vải mành, vải kỹ thuật khác",8,2023,56983.392999999975,
"Vải mành, vải kỹ thuật khác",9,2023,50994.613000000005,
"Vải mành, vải kỹ thuật khác",10,2023,53934.884999999944,
"Vải mành, vải kỹ thuật khác",11,2023,56318.87500000005,
"Vải mành, vải kỹ thuật khác",12,2023,54469.27000000002,
"Vải mành, vải kỹ thuật khác",1,2024,66622.803,
"Vải mành, vải kỹ thuật khác",2,2024,59553.996,
"Vải mành, vải kỹ thuật khác",3,2024,69348.568,
"Vải mành, vải kỹ thuật khác",4,2024,64793.875,
"Vải mành, vải kỹ thuật khác",5,2024,65931.508,
"Vải mành, vải kỹ thuật khác",6,2024,63877.659999999974,
"Vải mành, vải kỹ thuật khác",7,2024,68269.12600000005,
"Vải mành, vải kỹ thuật khác",8,2024,71012.88100000001,
"Vải mành, vải kỹ thuật khác",9,2024,58091.918,
"Vải mành, vải kỹ thuật khác",10,2024,62842.01600000003,
"Vải mành, vải kỹ thuật khác",11,2024,64689.67999999989,
"Vải mành, vải kỹ thuật khác",12,2024,56210.017,
"Vải mành, vải kỹ thuật khác",1,2025,60615.86499999999,
"Vải mành, vải kỹ thuật khác",2,2025,60588.28500000002,
"Vải mành, vải kỹ thuật khác",3,2025,69796.64100000002,
"Vải mành, vải kỹ thuật khác",4,2025,64656.13399999998,
"Vải mành, vải kỹ thuật khác",5,2025,70826.91799999999,
"Vải mành, vải kỹ thuật khác",6,2025,54467.86800000003,
"Vải mành, vải kỹ thuật khác",7,2025,60779.55,
"Vải mành, vải kỹ thuật khác",8,2025,61433.36700000004,
"Vải mành, vải kỹ thuật khác",9,2025,62818.02599999997,
"Vải mành, vải kỹ thuật khác",10,2025,58383.87400000008,
"Vải mành, vải kỹ thuật khác",11,2025,59260.77099999997,
"Vải mành, vải kỹ thuật khác",12,2025,59997.416,
