Năm,Tháng,Ngày,[gold] Giá mở phiên,[gold] Giá cao nhất trong phiên,[gold] Giá thấp nhất trong phiên,[gold] Giá kết phiên,[gold] Volume,[VNI] Giá mở phiên trước,[VNI] Giá mở phiên,[VNI] Giá cao nhất trong phiên,[VNI] Giá thấp nhất trong phiên,[VNI] Volume,[VNI] % Thay đổi,[USD] Giá mở phiên trước,[USD] Giá mở phiên,[USD] Giá cao nhất trong phiên,[USD] Giá thấp nhất trong phiên,[USD] Volume,[USD] % Thay đổi,"Dầu DO 0,001S-V","Dầu DO 0,005S-IV","Dầu DO 0,05S-II",Dầu FO 3%S,"Dầu FO 3,5%S",Dầu KO,Xăng E10 RON 95-III,Xăng E5 RON 92-II,Xăng RON 95-III,Xăng RON 95-IV
2019,07,31,1430.57,1434.47,1410.17,1412.23,75264.0,991.66,986.00,993.40,982.64,172.88K,0.57%,"23,230.0","23,201.0","23,232.5","23,198.5",0.01K,0.13%,,,,,,,,,,
2019,07,30,1425.73,1433.2,1422.26,1430.61,45064.0,986.02,"1,001.46","1,002.77",986.02,154.32K,-1.19%,"23,200.0","23,201.5","23,216.0","23,200.5",0.02K,-0.02%,,,,,,,,,,
2019,07,29,1420.75,1428.11,1414.8,1426.62,36670.0,997.94,994.23,997.94,988.29,147.83K,0.46%,"23,205.0","23,211.0","23,217.5","23,208.5",0.02K,0.00%,,,,,,,,,,
2019,07,26,1414.84,1424.79,1413.4,1418.31,47512.0,993.35,994.80,998.52,992.97,152.41K,-0.16%,"23,205.0","23,208.0","23,216.5","23,203.5",0.04K,-0.02%,,,,,,,,,,
2019,07,25,1425.24,1433.73,1411.0,1414.11,70765.0,994.95,986.85,997.49,986.85,171.79K,0.66%,"23,209.0","23,210.5","23,213.0","23,201.5",0.09K,0.02%,,,,,,,,,,
2019,07,24,1417.19,1429.51,1416.27,1425.11,58410.0,988.41,993.01,994.85,986.34,169.64K,-0.11%,"23,205.0","23,217.0","23,224.5","23,208.5",0.04K,-0.02%,,,,,,,,,,
2019,07,23,1424.71,1430.21,1414.13,1417.6,61934.0,989.46,981.38,990.45,980.22,184.83K,0.76%,"23,209.0","23,241.0","23,251.0","23,206.5",0.14K,-0.01%,,,,,,,,,,
2019,07,22,1426.44,1429.98,1422.18,1424.67,61460.0,982.04,981.17,985.13,980.08,164.37K,-0.03%,"23,211.0","23,216.0","23,246.0","23,210.0",0.12K,-0.14%,,,,,,,,,,
2019,07,19,1448.13,1452.92,1420.13,1424.96,91707.0,982.34,978.12,986.12,978.12,170.27K,0.64%,"23,244.0","23,242.0","23,250.5","23,199.5",0.01K,0.13%,,,,,,,,,,
2019,07,18,1426.3,1448.07,1414.56,1445.65,78476.0,976.05,979.16,979.49,975.01,139.85K,-0.66%,"23,214.0","23,216.0","23,222.5","23,202.5",0.02K,0.06%,,,,,,,,,,
2019,07,17,1406.48,1426.75,1400.01,1426.21,51546.0,982.57,981.49,985.59,979.05,170.02K,0.05%,"23,200.0","23,185.0","23,204.0","23,185.0",0.02K,0.00%,,,16990.0,0.0,0.0,15950.0,,20270.0,21230.0,
2019,07,16,1414.44,1418.22,1400.68,1405.82,54713.0,982.11,975.05,982.11,975.05,174.67K,0.99%,"23,200.0","23,195.0","23,202.5","23,195.0",0.01K,0.00%,,,,,,,,,,
2019,07,15,1416.52,1419.73,1407.63,1413.7,48080.0,972.53,975.57,975.66,970.93,150.55K,-0.29%,"23,199.0","23,198.0","23,206.0","23,185.0",0.02K,0.00%,,,,,,,,,,
2019,07,12,1404.51,1416.84,1403.08,1414.83,53268.0,975.40,980.11,982.10,974.32,157.31K,-0.33%,"23,200.0","23,192.5","23,205.0","23,192.5",0.02K,0.00%,,,,,,,,,,
2019,07,11,1419.07,1427.07,1400.73,1403.73,65404.0,978.63,976.95,980.02,975.03,161.66K,0.51%,"23,200.0","23,225.0","23,237.5","23,197.5",0.02K,-0.04%,,,,,,,,,,
2019,07,10,1395.68,1418.55,1389.81,1417.87,68331.0,973.65,971.19,974.96,971.19,154.56K,0.47%,"23,210.0","23,216.0","23,245.0","23,212.5",0.02K,-0.04%,,,,,,,,,,
2019,07,09,1394.69,1399.93,1385.69,1397.51,51415.0,969.05,965.24,969.05,963.05,169.48K,0.28%,"23,220.0","23,252.5","23,252.5","23,225.5",0.02K,-0.11%,,,,,,,,,,
2019,07,08,1399.09,1407.53,1391.68,1395.28,58768.0,966.35,972.83,972.83,963.84,165.88K,-0.92%,"23,245.0","23,240.0","23,252.5","23,235.0",0.02K,0.04%,,,,,,,,,,
2019,07,05,1416.39,1424.15,1386.63,1398.09,77113.0,975.34,973.04,975.34,970.16,137.92K,0.24%,"23,235.0","23,248.0","23,248.5","23,235.0",0.02K,-0.02%,,,,,,,,,,
2019,07,04,1420.14,1421.61,1410.13,1415.29,37381.0,973.04,961.78,973.04,961.65,189.90K,1.32%,"23,240.0","23,243.0","23,254.5","23,215.0",0.02K,-0.02%,,,,,,,,,,
2019,07,03,1422.59,1437.73,1411.96,1418.41,97900.0,960.39,960.44,961.67,956.91,136.59K,-0.17%,"23,245.0","23,227.5","23,250.0","23,225.0",0.02K,0.06%,,,,,,,,,,
2019,07,02,1383.94,1420.97,1383.74,1418.0,79268.0,961.98,964.77,966.76,959.80,138.22K,-0.38%,"23,230.0","23,275.0","23,275.0","23,228.5",0.03K,-0.09%,,,16940.0,0.0,0.0,15930.0,,19650.0,20510.0,
2019,07,01,1391.67,1397.72,1381.66,1383.75,91450.0,965.61,958.92,965.61,957.66,166.45K,1.65%,"23,250.0","23,316.0","23,316.0","23,250.0",0.03K,-0.21%,,,,,,,,,,
2019,06,28,1408.7,1424.6,1405.63,1409.91,80301.0,949.94,944.53,949.94,939.12,182.63K,0.72%,"23,300.0","23,310.0","23,319.0","23,287.0",0.03K,-0.04%,,,,,,,,,,
2019,06,27,1407.94,1412.12,1398.59,1409.1,76489.0,943.11,959.48,959.48,943.11,159.03K,-1.67%,"23,310.0","23,305.0","23,335.0","23,305.0",0.06K,0.04%,,,,,,,,,,
2019,06,26,1419.69,1422.04,1401.82,1408.67,109233.0,959.13,960.13,962.70,958.38,252.32K,-0.10%,"23,300.0","23,301.0","23,325.0","23,288.0",0.02K,0.02%,,,,,,,,,,
2019,06,25,1418.0,1439.21,1411.82,1423.19,130617.0,960.13,961.19,963.23,960.06,164.35K,-0.28%,"23,296.0","23,290.5","23,307.5","23,286.0",0.02K,0.04%,,,,,,,,,,
2019,06,24,1399.87,1421.41,1399.42,1419.11,78266.0,962.85,960.29,967.11,959.80,150.30K,0.38%,"23,286.0","23,291.5","23,302.5","23,282.5",0.02K,0.03%,,,,,,,,,,
2019,06,21,1387.4,1411.76,1382.48,1398.68,118183.0,959.20,962.69,964.52,959.12,206.14K,0.00%,"23,280.0","23,295.0","23,312.5","23,285.0",0.02K,-0.06%,,,,,,,,,,
2019,06,20,1359.47,1393.9,1357.65,1388.35,102246.0,959.18,949.48,962.33,948.97,185.49K,1.00%,"23,295.0","23,310.0","23,315.0","23,295.0",0.02K,-0.09%,,,,,,,,,,
2019,06,19,1346.14,1362.54,1341.31,1359.64,72466.0,949.69,948.92,950.04,946.83,147.36K,0.60%,"23,315.0","23,330.0","23,342.0","23,297.0",0.09K,-0.09%,,,,,,,,,,
2019,06,18,1340.04,1354.57,1338.59,1346.51,71328.0,944.01,945.73,947.30,938.95,166.94K,-0.31%,"23,335.0","23,332.5","23,351.5","23,322.5",0.14K,-0.04%,,,,,,,,,,
2019,06,17,1341.76,1343.47,1332.93,1339.48,49206.0,946.95,953.97,955.18,944.47,174.37K,-0.70%,"23,345.0","23,324.0","23,372.5","23,324.0",0.02K,0.06%,,,16650.0,0.0,0.0,15610.0,,19230.0,20130.0,
2019,06,14,1342.27,1358.12,1337.73,1340.82,62043.0,953.61,948.65,954.70,948.65,155.88K,0.37%,"23,330.0","23,332.5","23,335.0","23,316.5",0.02K,0.09%,,,,,,,,,,
2019,06,13,1333.66,1343.09,1332.38,1341.81,43496.0,950.08,951.26,952.06,946.29,142.81K,-0.43%,"23,310.0","23,347.5","23,350.0","23,312.0",0.02K,-0.02%,,,,,,,,,,
2019,06,12,1326.87,1338.38,1325.98,1333.23,50814.0,954.17,960.60,960.60,953.83,138.11K,-0.82%,"23,315.0","23,332.0","23,350.0","23,320.0",0.02K,-0.09%,,,,,,,,,,
2019,06,11,1328.06,1329.84,1319.83,1326.65,46762.0,962.07,962.43,964.81,959.98,136.38K,-0.09%,"23,337.0","23,381.5","23,381.5","23,340.0",0.02K,-0.10%,,,,,,,,,,
2019,06,10,1334.62,1337.65,1325.03,1327.84,47974.0,962.90,963.78,966.90,958.60,154.90K,0.48%,"23,360.0","23,393.5","23,421.5","23,357.0",0.02K,-0.15%,,,,,,,,,,
2019,06,07,1335.9,1348.23,1330.23,1340.24,52484.0,958.28,951.64,958.28,950.94,148.04K,1.06%,"23,395.0","23,406.0","23,412.5","23,387.0",0.22K,-0.03%,,,,,,,,,,
2019,06,06,1332.17,1339.79,1327.18,1335.52,55111.0,948.21,951.41,951.41,939.35,125.90K,-0.34%,"23,402.0","23,407.0","23,421.5","23,392.5",0.14K,-0.04%,,,,,,,,,,
2019,06,05,1325.24,1344.04,1324.49,1330.09,65031.0,951.41,955.80,958.39,951.39,131.58K,0.03%,"23,412.0","23,406.0","23,417.5","23,406.0",0.02K,0.07%,,,,,,,,,,
2019,06,04,1324.89,1329.0,1319.87,1325.59,49993.0,951.16,945.62,951.42,943.21,162.40K,0.50%,"23,395.0","23,405.0","23,410.0","23,393.0",0.02K,0.01%,,,,,,,,,,
2019,06,03,1306.59,1327.92,1306.49,1324.48,50885.0,946.47,953.58,955.78,940.28,184.66K,-1.40%,"23,393.0","23,415.5","23,419.5","23,390.0",0.03K,-0.07%,,,,,,,,,,
2019,05,31,1288.29,1306.92,1287.93,1305.13,47039.0,959.88,968.53,969.94,959.88,136.53K,-0.98%,"23,410.0","23,419.5","23,421.5","23,409.5",0.03K,-0.02%,,,,,,,,,,
2019,05,30,1280.0,1289.17,1274.95,1288.41,37312.0,969.34,971.01,974.56,967.21,159.99K,-0.23%,"23,415.0","23,405.0","23,422.5","23,405.0",0.02K,0.04%,,,,,,,,,,
2019,05,29,1279.39,1285.51,1279.11,1280.2,45534.0,971.54,973.31,974.96,969.55,145.31K,-0.05%,"23,406.0","23,397.5","23,416.0","23,395.0",0.02K,0.06%,,,,,,,,,,
2019,05,28,1285.2,1286.51,1276.09,1279.4,38161.0,972.00,977.02,978.80,969.51,148.99K,-0.32%,"23,392.0","23,397.5","23,401.5","23,385.0",0.02K,0.03%,,,,,,,,,,
2019,05,27,1285.21,1287.33,1283.72,1284.95,15551.0,975.14,970.73,975.40,970.41,138.47K,0.53%,"23,386.0","23,396.5","23,402.5","23,383.0",0.02K,0.03%,,,,,,,,,,
2019,05,24,1283.49,1285.2,1280.71,1284.8,32122.0,970.03,976.59,983.14,970.03,168.34K,-1.29%,"23,380.0","23,392.5","23,403.5","23,375.0",0.02K,-0.03%,,,,,,,,,,
2019,05,23,1273.64,1287.27,1272.78,1283.56,42712.0,982.71,982.00,984.57,977.17,160.09K,-0.11%,"23,388.0","23,388.5","23,389.5","23,375.0",0.02K,0.08%,,,,,,,,,,
2019,05,22,1274.5,1277.26,1272.43,1273.41,28455.0,983.78,986.66,992.26,982.68,174.96K,-0.25%,"23,370.0","23,407.5","23,407.5","23,375.0",0.02K,-0.09%,,,,,,,,,,
2019,05,21,1277.54,1277.86,1269.41,1274.69,29422.0,986.29,989.67,992.84,986.07,206.56K,-0.09%,"23,390.0","23,402.5","23,407.5","23,380.0",0.02K,-0.04%,,,,,,,,,,
2019,05,20,1278.29,1278.95,1273.61,1277.63,30684.0,987.13,975.95,987.13,974.47,153.16K,1.09%,"23,400.0","23,407.5","23,437.5","23,390.0",0.01K,0.05%,,,,,,,,,,
2019,05,17,1286.54,1288.89,1274.72,1277.48,38861.0,976.48,977.85,980.04,974.91,135.09K,0.08%,"23,388.0","23,332.5","23,401.0","23,332.5",0.01K,0.38%,,,17610.0,0.0,0.0,16420.0,,20480.0,21590.0,
2019,05,16,1296.45,1298.72,1283.97,1286.31,36934.0,975.69,976.96,981.22,975.69,170.22K,0.01%,"23,300.0","23,342.5","23,343.5","23,277.5",0.02K,0.00%,,,,,,,,,,
2019,05,15,1297.04,1300.84,1292.99,1296.35,38680.0,975.64,967.95,977.65,967.95,188.85K,1.07%,"23,300.0","23,340.0","23,360.5","23,297.5",0.02K,-0.32%,,,,,,,,,,
2019,05,14,1300.59,1303.23,1293.65,1296.76,32675.0,965.34,952.13,965.34,952.13,158.18K,0.71%,"23,375.0","23,368.0","23,382.5","23,352.5",0.02K,0.21%,,,,,,,,,,
2019,05,13,1287.13,1301.19,1281.9,1299.79,44745.0,958.54,952.11,958.54,951.76,232.04K,0.63%,"23,325.0","23,350.0","23,375.0","23,305.0",0.02K,-0.09%,,,,,,,,,,
2019,05,10,1284.43,1289.37,1283.11,1285.66,48490.0,952.55,950.37,953.92,947.85,131.03K,0.58%,"23,345.0","23,395.0","23,397.5","23,342.5",0.01K,-0.15%,,,,,,,,,,
2019,05,09,1281.23,1288.17,1279.56,1283.4,46217.0,947.01,950.66,953.66,944.91,181.40K,-0.44%,"23,380.0","23,375.0","23,410.0","23,372.5",0.02K,0.06%,,,,,,,,,,
2019,05,08,1283.91,1291.44,1279.27,1280.49,42097.0,951.22,950.10,953.88,947.86,143.30K,-0.66%,"23,365.0","23,295.0","23,395.5","23,295.0",0.03K,0.32%,,,,,,,,,,
2019,05,07,1281.33,1286.03,1278.13,1284.28,39904.0,957.56,961.31,965.61,955.42,145.34K,-0.04%,"23,290.0","23,295.0","23,347.0","23,295.0",0.02K,0.04%,,,,,,,,,,
2019,05,06,1282.56,1285.77,1276.93,1280.2,39892.0,957.97,964.37,964.89,955.41,155.65K,-1.66%,"23,280.0","23,265.0","23,302.5","23,265.0",0.01K,0.13%,,,,,,,,,,
2019,05,03,1270.52,1282.52,1268.13,1278.97,39549.0,974.14,976.77,977.13,971.75,148.57K,-0.45%,"23,249.0","23,255.5","23,270.0","23,251.5",0.02K,-0.05%,,,,,,,,,,
2019,05,02,1277.06,1277.91,1266.2,1270.48,37990.0,978.50,978.81,979.93,975.51,152.16K,-0.12%,"23,260.0","23,265.0","23,266.0","23,252.0",0.02K,-0.11%,,,17690.0,0.0,0.0,16620.0,,20680.0,22190.0,
2019,05,01,1283.13,1287.23,1272.83,1276.48,42936.0,,,,,,,"23,285.0","23,285.0","23,285.0","23,285.0",,0.00%,,,,,,,,,,
2019,04,30,1279.91,1286.14,1279.85,1283.29,36375.0,,,,,,,"23,285.0","23,285.0","23,285.0","23,285.0",,0.00%,,,,,,,,,,
2019,04,29,1285.92,1286.65,1278.01,1279.49,30175.0,,,,,,,"23,285.0","23,285.0","23,285.0","23,285.0",,0.00%,,,,,,,,,,
2019,04,26,1277.33,1288.67,1274.15,1285.95,38920.0,979.64,972.86,979.64,970.73,118.54K,0.57%,"23,285.0","23,221.5","23,291.0","23,221.5",0.02K,0.30%,,,,,,,,,,
2019,04,25,1275.62,1282.53,1273.31,1277.18,34181.0,974.13,976.46,976.46,971.92,149.12K,-0.29%,"23,215.0","23,222.5","23,269.0","23,220.0",0.02K,0.00%,,,,,,,,,,
2019,04,24,1272.14,1278.49,1268.72,1275.5,32797.0,976.92,969.66,978.71,969.66,134.07K,0.92%,"23,215.0","23,222.5","23,226.0","23,214.0",0.02K,0.02%,,,,,,,,,,
2019,04,23,1275.25,1276.44,1266.21,1272.1,30666.0,968.00,964.84,970.98,964.35,154.89K,0.22%,"23,210.0","23,210.0","23,222.5","23,210.0",0.02K,-0.03%,,,,,,,,,,
2019,04,22,1275.72,1279.77,1273.74,1274.7,21624.0,965.86,963.78,966.69,959.33,216.34K,-0.04%,"23,218.0","23,206.0","23,219.0","23,206.0",0.02K,0.03%,,,,,,,,,,
2019,04,19,,,,,,966.21,968.27,971.73,965.46,106.98K,0.41%,"23,210.0","23,212.5","23,213.0","23,201.0",0.02K,0.03%,,,,,,,,,,
2019,04,18,1274.26,1277.65,1271.09,1275.47,31394.0,962.30,969.50,973.73,962.05,160.39K,-1.01%,"23,203.0","23,204.0","23,204.0","23,199.0",0.01K,0.02%,,,,,,,,,,
2019,04,17,1276.72,1279.71,1272.93,1273.76,32860.0,972.10,977.17,980.71,972.10,186.72K,-0.52%,"23,198.0","23,197.0","23,202.5","23,196.0",0.02K,0.00%,,,17380.0,0.0,0.0,16260.0,,19700.0,21230.0,
2019,04,16,1287.82,1288.72,1272.89,1276.69,37582.0,977.17,970.87,978.53,963.06,150.02K,-0.58%,"23,199.0","23,199.5","23,205.0","23,197.5",0.02K,0.00%,,,,,,,,,,
2019,04,15,1291.22,1291.89,1282.43,1287.57,30511.0,,,,,,,"23,199.0","23,199.0","23,199.0","23,199.0",,0.00%,,,,,,,,,,
2019,04,12,1292.42,1295.76,1290.01,1290.46,35036.0,982.90,984.66,984.69,980.26,153.83K,-0.31%,"23,199.0","23,200.5","23,201.0","23,195.0",0.02K,0.01%,,,,,,,,,,
2019,04,11,1308.05,1309.13,1289.53,1292.26,40410.0,985.95,984.46,985.95,981.06,129.48K,0.41%,"23,196.0","23,196.0","23,201.5","23,195.0",0.02K,-0.02%,,,,,,,,,,
2019,04,10,1304.36,1310.53,1300.9,1307.94,33655.0,981.91,984.79,987.27,976.83,159.91K,-0.66%,"23,200.0","23,201.0","23,201.5","23,196.5",0.02K,0.01%,,,,,,,,,,
2019,04,09,1297.78,1306.15,1296.55,1303.9,33090.0,988.48,999.89,"1,000.02",987.82,165.18K,-0.91%,"23,198.0","23,199.0","23,201.0","23,195.5",0.02K,0.00%,,,,,,,,,,
2019,04,08,1292.17,1303.66,1291.39,1297.49,23309.0,997.56,989.26,997.56,989.26,163.69K,0.84%,"23,199.0","23,197.0","23,203.0","23,197.0",0.04K,0.00%,,,,,,,,,,
2019,04,05,1292.74,1293.53,1284.35,1291.49,27455.0,989.26,986.91,990.38,986.39,189.29K,0.24%,"23,199.0","23,198.0","23,206.0","23,187.0",0.10K,0.00%,,,,,,,,,,
2019,04,04,1290.39,1294.35,1280.88,1292.38,27632.0,986.91,987.47,989.08,982.94,165.31K,0.25%,"23,198.0","23,200.0","23,203.0","23,197.0",0.02K,0.00%,,,,,,,,,,
2019,04,03,1292.19,1294.52,1288.34,1289.66,27327.0,984.46,984.74,985.26,980.30,216.94K,-0.14%,"23,199.0","23,199.5","23,201.5","23,197.0",0.02K,0.01%,,,,,,,,,,
2019,04,02,1287.35,1292.41,1285.24,1292.34,25835.0,985.81,994.87,996.41,985.48,236.02K,-0.28%,"23,197.0","23,201.0","23,202.0","23,196.5",0.03K,-0.01%,,,17080.0,0.0,0.0,15970.0,,18580.0,20030.0,
2019,04,01,1292.15,1296.97,1286.37,1287.3,35818.0,988.53,980.76,988.53,980.76,188.62K,0.79%,"23,199.0","23,197.0","23,204.0","23,197.0",0.02K,-0.02%,,,,,,,,,,
2019,03,29,1291.03,1299.71,1286.66,1292.16,36253.0,980.76,985.35,988.24,980.76,173.91K,-0.23%,"23,203.0","23,204.0","23,204.0","23,197.0",0.02K,0.01%,,,,,,,,,,
2019,03,28,1309.31,1312.24,1288.48,1289.87,40599.0,982.98,973.44,983.18,972.60,217.07K,0.72%,"23,200.0","23,199.0","23,203.5","23,198.0",0.02K,0.01%,,,,,,,,,,
2019,03,27,1316.56,1319.27,1308.02,1309.63,49515.0,975.91,976.67,979.32,972.25,159.94K,0.63%,"23,198.0","23,200.0","23,200.5","23,196.0",0.02K,0.00%,,,,,,,,,,
2019,03,26,1321.89,1323.21,1312.63,1315.1,33737.0,969.79,970.07,978.99,966.90,175.42K,-0.03%,"23,198.0","23,200.0","23,201.0","23,195.5",0.02K,0.00%,,,,,,,,,,
2019,03,25,1312.19,1324.49,1310.91,1322.01,36116.0,970.07,976.53,976.53,964.76,245.78K,-1.89%,"23,199.0","23,201.0","23,202.5","23,198.0",0.02K,0.00%,,,,,,,,,,
2019,03,22,1309.15,1314.92,1306.79,1313.07,42107.0,988.71,984.90,990.07,981.30,206.93K,0.71%,"23,199.0","23,201.5","23,203.5","23,198.5",0.02K,0.00%,,,,,,,,,,
2019,03,21,1314.15,1320.35,1303.16,1309.28,40550.0,981.78,"1,005.12","1,006.37",981.78,200.03K,-2.05%,"23,200.0","23,210.0","23,210.0","23,196.5",0.02K,-0.04%,,,,,,,,,,
2019,03,20,1306.63,1316.98,1298.57,1312.34,40670.0,"1,002.30","1,002.86","1,003.25",992.02,300.09K,-0.43%,"23,209.0","23,210.0","23,212.0","23,177.0",0.07K,0.00%,,,,,,,,,,
2019,03,19,1303.35,1310.87,1302.27,1306.41,32840.0,"1,006.59","1,013.75","1,014.51","1,004.22",236.59K,-0.52%,"23,208.0","23,208.0","23,221.0","23,199.0",0.13K,0.03%,,,,,,,,,,
2019,03,18,1302.24,1306.67,1298.13,1303.41,29029.0,"1,011.86","1,004.12","1,013.29","1,004.12",230.55K,0.77%,"23,202.0","23,201.0","23,209.0","23,199.0",0.02K,0.02%,,,15860.0,0.0,0.0,14880.0,,17210.0,18540.0,
2019,03,15,1296.09,1306.36,1293.93,1301.92,33130.0,"1,004.12","1,008.44","1,008.44","1,001.10",250.28K,-0.43%,"23,198.0","23,200.5","23,205.5","23,198.5",0.02K,0.00%,,,,,,,,,,
2019,03,14,1309.79,1310.31,1292.73,1296.08,33687.0,"1,008.44","1,006.37","1,011.39","1,002.09",224.54K,0.30%,"23,198.0","23,199.0","23,206.5","23,197.5",0.02K,0.00%,,,,,,,,,,
2019,03,13,1300.91,1311.19,1300.87,1309.1,31237.0,"1,005.41","1,003.75","1,009.77","1,003.01",229.38K,0.41%,"23,199.0","23,199.0","23,200.5","23,197.0",0.02K,0.00%,,,,,,,,,,
2019,03,12,1293.04,1302.19,1291.96,1301.15,31873.0,"1,001.32",991.14,"1,001.32",990.46,208.19K,1.70%,"23,198.0","23,199.5","23,200.5","23,197.5",0.02K,0.00%,,,,,,,,,,
2019,03,11,1296.85,1299.04,1290.42,1293.27,32454.0,984.60,982.94,987.11,981.34,178.66K,-0.07%,"23,198.0","23,196.0","23,201.5","23,196.0",0.02K,0.00%,,,,,,,,,,
2019,03,08,1284.52,1300.69,1284.41,1298.23,44398.0,985.25,987.89,991.98,984.48,202.51K,-0.88%,"23,199.0","23,199.0","23,201.0","23,196.0",0.02K,0.01%,,,,,,,,,,
2019,03,07,1286.52,1288.99,1280.77,1285.33,39802.0,994.03,995.65,"1,004.55",994.03,210.70K,-0.05%,"23,197.0","23,202.5","23,202.5","23,197.0",0.02K,-0.01%,,,,,,,,,,
2019,03,06,1287.23,1290.86,1283.49,1286.15,36348.0,994.49,993.01,994.49,985.51,250.93K,0.21%,"23,200.0","23,200.0","23,202.0","23,197.0",0.02K,0.01%,,,,,,,,,,
2019,03,05,1286.88,1289.55,1281.13,1287.38,37932.0,992.45,990.08,"1,000.25",987.92,297.44K,-0.15%,"23,198.0","23,200.5","23,202.0","23,197.0",0.01K,-0.01%,,,,,,,,,,
2019,03,04,1295.06,1296.96,1282.8,1286.46,40156.0,993.99,983.50,994.46,983.33,235.64K,1.47%,"23,200.0","23,199.0","23,202.5","23,196.0",0.02K,-0.01%,,,,,,,,,,
2019,03,01,1314.15,1315.17,1290.12,1293.42,44869.0,979.63,971.05,980.82,970.54,170.04K,1.47%,"23,202.0","23,198.5","23,204.0","23,180.0",0.06K,0.01%,,,,,,,,,,
2019,02,28,1319.99,1327.22,1312.55,1313.08,44328.0,965.47,989.84,990.25,965.47,224.81K,-2.50%,"23,199.0","23,197.5","23,216.0","23,170.0",0.20K,0.00%,,,,,,,,,,
2019,02,27,1329.03,1329.81,1316.57,1319.62,30898.0,990.27,989.61,994.46,988.09,258.93K,0.33%,"23,199.0","23,197.5","23,202.5","23,195.5",0.02K,0.00%,,,,,,,,,,
2019,02,26,1327.22,1330.15,1323.43,1328.69,37082.0,987.06,991.63,996.44,979.24,251.65K,-0.74%,"23,200.0","23,209.0","23,218.5","23,197.5",0.02K,-0.07%,,,,,,,,,,
2019,02,25,1327.47,1332.51,1325.07,1327.24,39118.0,994.43,996.06,999.90,992.72,227.74K,0.56%,"23,216.0","23,223.0","23,223.5","23,170.0",0.07K,0.03%,,,,,,,,,,
2019,02,22,1324.22,1333.05,1321.5,1327.56,42277.0,988.91,983.99,993.16,982.86,215.63K,0.14%,"23,209.0","23,211.0","23,257.0","23,180.0",0.20K,0.00%,,,,,,,,,,
2019,02,21,1339.03,1341.43,1320.88,1323.3,45926.0,987.57,972.82,987.57,970.31,178.58K,1.75%,"23,210.0","23,199.0","23,213.5","23,199.0",0.02K,0.05%,,,,,,,,,,
2019,02,20,1339.91,1346.66,1336.83,1338.2,44124.0,970.58,963.29,972.75,963.29,170.88K,0.65%,"23,198.0","23,198.0","23,202.5","23,193.5",0.02K,0.00%,,,,,,,,,,
2019,02,19,1326.23,1341.81,1322.81,1341.16,40578.0,964.35,962.84,971.92,962.81,231.96K,0.32%,"23,199.0","23,200.0","23,202.5","23,196.0",0.02K,0.00%,,,,,,,,,,
2019,02,18,1317.36,1327.61,1315.81,1326.06,24647.0,961.30,954.85,961.30,953.32,194.65K,1.09%,"23,199.0","23,199.5","23,225.0","23,179.5",0.02K,-0.01%,,,,,,,,,,
2019,02,15,1312.61,1322.57,1311.29,1321.26,39684.0,950.89,951.90,955.40,948.26,160.69K,-0.15%,"23,201.0","23,199.0","23,206.5","23,196.0",0.02K,0.00%,,,14900.0,0.0,0.0,14180.0,,16270.0,17600.0,
2019,02,14,1306.46,1314.31,1302.34,1312.21,42537.0,952.34,946.54,953.66,945.99,181.06K,0.75%,"23,201.0","23,202.5","23,204.0","23,196.5",0.01K,0.02%,,,,,,,,,,
2019,02,13,1311.12,1318.11,1304.94,1305.88,38150.0,945.25,937.61,945.25,937.34,215.28K,0.82%,"23,196.0","23,201.5","23,212.5","23,197.5",0.02K,-0.05%,,,,,,,,,,
2019,02,12,1307.39,1314.68,1306.45,1310.57,31972.0,937.54,930.37,938.64,926.98,188.42K,1.24%,"23,208.0","23,202.5","23,212.5","23,202.5",0.02K,-0.01%,,,,,,,,,,
2019,02,11,1313.14,1314.8,1303.59,1308.1,30756.0,926.10,916.21,926.10,916.07,124.64K,1.92%,"23,210.0","23,200.0","23,220.0","23,199.0",0.01K,0.04%,,,,,,,,,,
2019,02,08,1309.96,1315.6,1307.72,1313.95,28521.0,,,,,,,"23,200.0","23,200.0","23,200.0","23,200.0",,0.00%,,,,,,,,,,
2019,02,07,1307.41,1311.9,1302.73,1309.95,34320.0,,,,,,,"23,200.0","23,200.0","23,200.0","23,200.0",,0.00%,,,,,,,,,,
2019,02,06,1314.6,1315.74,1305.53,1306.33,28894.0,,,,,,,"23,200.0","23,200.0","23,200.0","23,200.0",,0.00%,,,,,,,,,,
2019,02,05,1311.76,1316.77,1310.66,1314.87,30404.0,,,,,,,"23,200.0","23,200.0","23,200.0","23,200.0",,0.00%,,,,,,,,,,
2019,02,04,1317.6,1317.89,1308.53,1311.96,32119.0,,,,,,,"23,200.0","23,200.0","23,200.0","23,200.0",,0.00%,,,,,,,,,,
2019,02,01,1320.95,1323.44,1316.06,1317.71,40010.0,908.67,911.98,912.81,907.52,140.80K,-0.22%,"23,200.0","23,196.5","23,215.0","23,187.5",0.01K,0.01%,,,,,,,,,,
2019,01,31,1320.3,1326.25,1317.36,1321.05,43609.0,910.65,919.12,920.36,910.38,138.05K,-0.57%,"23,198.0","23,201.5","23,202.5","23,197.0",0.01K,-0.02%,,,14900.0,0.0,0.0,14180.0,,16270.0,17600.0,
